>AT2G43790:(0.0, 1.0, 1.0)
>AT4G26430:(0, 0, 0)
>AT4G26480:(0, 0, 0)
>AT4G26720:(0, 0, 0)
>AT4G27500:(0, 0, 0)
>AT4G29900:(0, 0, 0)
>AT4G30360:(0, 0, 0)
>AT4G30580:(0, 0, 0)
>AT4G30900:(0, 0, 0)
>AT4G31170:(0, 0, 0)
>AT4G31750:(0, 0, 0)
>AT4G32420:(0, 0, 0)
>AT4G33890:(0, 0, 0)
>AT4G35220:(0, 0, 0)
>AT4G36140:(0, 0, 0)
>AT4G37020:(0, 0, 0)
>AT4G37210:(0, 0, 0)
>AT4G38240:(0, 0, 0)
>AT4G39910:(0, 0, 0)
>AT5G02250:(0, 0, 0)
>AT5G03970:(0, 0, 0)
>AT5G04810:(0, 0, 0)
>AT5G05100:(0, 0, 0)
>AT5G05570:(0, 0, 0)
>AT5G06950:(0, 0, 0)
>AT5G08450:(0, 0, 0)
>AT5G09920:(0, 0, 0)
>AT5G16310:(0, 0, 0)
>AT5G17010:(0, 0, 0)
>AT5G19330:(0, 0, 0)
>AT5G19950:(0, 0, 0)
>AT5G20520:(0, 0, 0)
>AT5G22510:(0, 0, 0)
>AT5G24430:(0, 0, 0)
>AT5G24760:(0, 0, 0)
>AT5G25080:(0, 0, 0)
>AT5G35450:(0, 0, 0)
>AT5G38660:(0, 0, 0)
>AT5G40250:(0, 0, 0)
>AT5G41940:(0, 0, 0)
>AT5G42090:(0, 0, 0)
>AT5G42520:(0, 0, 0)
>AT5G42670:(0, 0, 0)
>AT5G43100:(0, 0, 0)
>AT5G43940:(0, 0, 0)
>AT5G46760:(0, 0, 0)
>AT5G48730:(0, 0, 0)
>AT5G49530:(0, 0, 0)
>AT5G50340:(0, 0, 0)
>AT5G52230:(0, 0, 0)
>AT5G52330:(0, 0, 0)
>AT5G52820:(0, 0, 0)
>AT5G54110:(0, 0, 0)
>AT5G55140:(0, 0, 0)
>AT5G58100:(0, 0, 0)
>AT5G60540:(0, 0, 0)
>AT5G60610:(0, 0, 0)
>AT5G60980:(0, 0, 0)
>AT5G62190:(0, 0, 0)
>AT5G64200:(0, 0, 0)
>AT5G64610:(0, 0, 0)
>AT5G65250:(0, 0, 0)
>AT5G65540:(0, 0, 0)
>AT5G66180:(0, 0, 0)
>AT5G66240:(0, 0, 0)
>AT5G67330:(0, 0, 0)
>AT5G67380:(0, 0, 0)
>AT1G27320:(0.0, 1.0, 1.0)
>AT1G03190:(0, 0, 0)
>AT1G04300:(0, 0, 0)
>AT1G04950:(0, 0, 0)
>AT1G05380:(0, 0, 0)
>AT1G05900:(0, 0, 0)
>AT1G06230:(0, 0, 0)
>AT1G07090:(0, 0, 0)
>AT1G09140:(0, 0, 0)
>AT1G09320:(0, 0, 0)
>AT1G18890:(0, 0, 0)
>AT1G21610:(0, 0, 0)
>AT1G22830:(0, 0, 0)
>AT1G25280:(0, 0, 0)
>AT1G27690:(0, 0, 0)
>AT1G27850:(0, 0, 0)
>AT1G31120:(0, 0, 0)
>AT1G31220:(0, 0, 0)
>AT1G32530:(0, 0, 0)
>AT1G33420:(0, 0, 0)
>AT1G34200:(0, 0, 0)
>AT1G43770:(0, 0, 0)
>AT1G43850:(0, 0, 0)
>AT1G48560:(0, 0, 0)
>AT1G55050:(0, 0, 0)
>AT1G55630:(0, 0, 0)
>AT1G56290:(0, 0, 0)
>AT1G61040:(0, 0, 0)
>AT1G73400:(0, 0, 0)
>AT1G73730:(0, 0, 0)
>AT1G77680:(0, 0, 0)
>AT1G80930:(0, 0, 0)
>AT2G01480:(0, 0, 0)
>AT2G03140:(0, 0, 0)
>AT2G10950:(0, 0, 0)
>AT2G31820:(0, 0, 0)
>AT2G33490:(0, 0, 0)
>AT2G34200:(0, 0, 0)
>AT2G37520:(0, 0, 0)
>AT2G39340:(0, 0, 0)
>AT2G42030:(0, 0, 0)
>AT3G01320:(0, 0, 0)
>AT3G09830:(0, 0, 0)
>AT3G12980:(0, 0, 0)
>AT3G14270:(0, 0, 0)
>AT3G27320:(0, 0, 0)
>AT3G49490:(0, 0, 0)
>AT3G50690:(0, 0, 0)
>AT3G52890:(0, 0, 0)
>AT3G53390:(0, 0, 0)
>AT3G54100:(0, 0, 0)
>AT3G54540:(0, 0, 0)
>AT3G55560:(0, 0, 0)
>AT3G57800:(0, 0, 0)
>AT3G60850:(0, 0, 0)
>AT3G61740:(0, 0, 0)
>AT3G63070:(0, 0, 0)
>AT4G02260:(0, 0, 0)
>AT4G02480:(0, 0, 0)
>AT4G10925:(0, 0, 0)
>AT4G11920:(0, 0, 0)
>AT4G14850:(0, 0, 0)
>AT4G14990:(0, 0, 0)
>AT4G16100:(0, 0, 0)
>AT4G19660:(0, 0, 0)
>AT4G23840:(0, 0, 0)
>AT4G29790:(0, 0, 0)
>AT4G30790:(0, 0, 0)
>AT4G38180:(0, 0, 0)
>AT4G39270:(0, 0, 0)
>AT5G01960:(0, 0, 0)
>AT5G02620:(0, 0, 0)
>AT5G04240:(0, 0, 0)
>AT5G04460:(0, 0, 0)
>AT5G05130:(0, 0, 0)
>AT5G05600:(0, 0, 0)
>AT5G07740:(0, 0, 0)
>AT5G11700:(0, 0, 0)
>AT5G18610:(0, 0, 0)
>AT5G18830:(0, 0, 0)
>AT5G20610:(0, 0, 0)
>AT5G38220:(0, 0, 0)
>AT5G40440:(0, 0, 0)
>AT5G42140:(0, 0, 0)
>AT5G43560:(0, 0, 0)
>AT5G45300:(0, 0, 0)
>AT5G47430:(0, 0, 0)
>AT5G47940:(0, 0, 0)
>AT5G52660:(0, 0, 0)
>AT5G53440:(0, 0, 0)
>AT5G58440:(0, 0, 0)
>AT5G63050:(0, 0, 0)
>AT5G64360:(0, 0, 0)
>AT5G60410:(0.0, 1.0, 1.0)
>AT1G03550:(0, 0, 0)
>AT1G05060:(0, 0, 0)
>AT1G05120:(0, 0, 0)
>AT1G10830:(0, 0, 0)
>AT1G15310:(0, 0, 0)
>AT1G16210:(0, 0, 0)
>AT1G20030:(0, 0, 0)
>AT1G20110:(0, 0, 0)
>AT1G31310:(0, 0, 0)
>AT1G31440:(0, 0, 0)
>AT1G32400:(0, 0, 0)
>AT1G34300:(0, 0, 0)
>AT1G34370:(0, 0, 0)
>AT1G61430:(0, 0, 0)
>AT1G67300:(0, 0, 0)
>AT1G68080:(0, 0, 0)
>AT1G71340:(0, 0, 0)
>AT2G02860:(0, 0, 0)
>AT2G19450:(0, 0, 0)
>AT2G28120:(0, 0, 0)
>AT2G38880:(0, 0, 0)
>AT2G43570:(0, 0, 0)
>AT2G43950:(0, 0, 0)
>AT3G02740:(0, 0, 0)
>AT3G03210:(0, 0, 0)
>AT3G04640:(0, 0, 0)
>AT3G07040:(0, 0, 0)
>AT3G07565:(0, 0, 0)
>AT3G12580:(0, 0, 0)
>AT3G13430:(0, 0, 0)
>AT3G16270:(0, 0, 0)
>AT3G26910:(0, 0, 0)
>AT3G42860:(0, 0, 0)
>AT3G51620:(0, 0, 0)
>AT3G53160:(0, 0, 0)
>AT3G54510:(0, 0, 0)
>AT3G63220:(0, 0, 0)
>AT4G02730:(0, 0, 0)
>AT4G03030:(0, 0, 0)
>AT4G08500:(0, 0, 0)
>AT4G11220:(0, 0, 0)
>AT4G18130:(1.0, 0.5, 0.0)
>AT4G19140:(0, 0, 0)
>AT4G21120:(0, 0, 0)
>AT4G21700:(0, 0, 0)
>AT4G22340:(0, 0, 0)
>AT4G22770:(0, 0, 0)
>AT4G26980:(0, 0, 0)
>AT4G30600:(0, 0, 0)
>AT4G34100:(0, 0, 0)
>AT5G01380:(0, 0, 0)
>AT5G02290:(0, 0, 0)
>AT5G03070:(0, 0, 0)
>AT5G05660:(0, 0, 0)
>AT5G08320:(0, 0, 0)
>AT5G17190:(0, 0, 0)
>AT5G27150:(0, 0, 0)
>AT5G37710:(0, 0, 0)
>AT5G40780:(0, 0, 0)
>AT5G42870:(0, 0, 0)
>AT5G45160:(0, 0, 0)
>AT5G53280:(0, 0, 0)
>AT5G54540:(0, 0, 0)
>AT5G54640:(0, 0, 0)
>AT5G60280:(0, 0, 0)
>AT5G62620:(0, 0, 0)
>AT5G64930:(0, 0, 0)
>AT3G20770:(0.0, 1.0, 1.0)
>AT1G01960:(0, 0, 0)
>AT1G05150:(0, 0, 0)
>AT1G09620:(0, 0, 0)
>AT1G18900:(0, 0, 0)
>AT1G20780:(0, 0, 0)
>AT1G31730:(0, 0, 0)
>AT1G36990:(0, 0, 0)
>AT1G49890:(0, 0, 0)
>AT1G55325:(0, 0, 0)
>AT1G62010:(0, 0, 0)
>AT1G62720:(0, 0, 0)
>AT1G74170:(0, 0, 0)
>AT1G74580:(0, 0, 0)
