ID_REF,Label,Nb_Anchor_Neighbors,Nb_Edges,Nb_Positives,Nb_Negatives,Pearson_Mean,Pearson_Std,Pearson_Max,Pearson_Min
AT3G23400,Candidate,"[1, 0]",1,1,0,0.9082348460397636,0.0,0.9082348460397636,0.9082348460397636
AT3G23410,Candidate,"[1, 0]",1,1,0,0.8406408111279823,0.0,0.8406408111279823,0.8406408111279823
AT3G23430,Candidate,"[0, 1]",1,0,1,0.8997409291189864,0.0,0.8997409291189864,0.8997409291189864
AT3G23440,Candidate,"[2, 1]",3,3,0,0.8528009163687976,0.016203556209057956,0.8756950531416356,0.8405013652552287
AT3G23450,Candidate,"[6, 5]",11,11,0,0.8948145054484887,0.0314292373121979,0.9447416645494161,0.8410675811892094
AT3G23490,Candidate,"[5, 4]",9,9,0,0.884913142344228,0.039654276444865175,0.9641033476646298,0.8487210463590134
AT3G23560,Candidate,"[6, 5]",11,11,0,0.8753891977674683,0.026501416705264937,0.9313656649912061,0.844218091890458
AT3G23570,Candidate,"[1, 2]",3,3,0,0.9054499434102828,0.01086624836369942,0.9204749054126738,0.8951444500796426
AT3G23590,Candidate,"[8, 16]",24,21,3,0.8982574567947949,0.03425034498983097,0.9686417409900145,0.8491820563018282
AT3G23600,Candidate,"[7, 5]",12,11,1,0.8961315045474723,0.03735874123766833,0.9706070893323495,0.8438789184847542
AT3G23620,Candidate,"[9, 11]",20,19,1,0.8877128117333581,0.03632946667212223,0.963807385956016,0.842409733288882
AT3G23640,Candidate,"[9, 8]",17,17,0,0.904482580790696,0.0390570480927693,0.9616117523456107,0.8433677161376472
AT3G23660,Candidate,"[3, 1]",4,4,0,0.8716725568647303,0.021673546799615574,0.893730582932518,0.8455081761857135
AT3G23700,Candidate,"[9, 13]",22,20,2,0.9086054158855412,0.029847136772457972,0.9662196707812096,0.8616726301273491
AT3G23710,Candidate,"[10, 12]",22,22,0,0.8950255749988849,0.03708885863961036,0.9613441635393494,0.847103796167613
AT3G23730,Candidate,"[1, 0]",1,1,0,0.9031356487963317,0.0,0.9031356487963317,0.9031356487963317
AT3G23750,Candidate,"[1, 0]",1,1,0,0.865423249866314,0.0,0.865423249866314,0.865423249866314
AT3G23760,Candidate,"[7, 8]",15,11,4,0.8736122386582615,0.02078935827600398,0.915291168980875,0.8490441681304471
AT3G23780,Candidate,"[8, 7]",15,14,1,0.8891377937769411,0.030514466188612414,0.9443759217054336,0.8431425544731572
AT3G23800,Candidate,"[10, 12]",22,19,3,0.9161061211817629,0.035371217909127464,0.9744779514632472,0.8450407193069773
AT3G23810,Candidate,"[1, 4]",5,5,0,0.8690497786627921,0.030280790697188878,0.9087489563549489,0.841016521138607
AT3G23820,Candidate,"[4, 3]",7,7,0,0.8769967794608589,0.026988083142183216,0.9331522852321747,0.8494206892590359
AT3G23830,Candidate,"[9, 12]",21,17,4,0.9121409622526829,0.03904683151757328,0.9723654550168422,0.8512595017093117
AT3G23880,Candidate,"[8, 7]",15,15,0,0.89025228826537,0.03218594136466512,0.940358422705051,0.8448847897476695
AT3G23890,Candidate,"[1, 0]",1,1,0,0.8805116934083388,0.0,0.8805116934083388,0.8805116934083388
AT3G23900,Candidate,"[2, 1]",3,3,0,0.8646735255222402,0.010812406695913816,0.8740086590421899,0.8495176953473669
AT3G23910,Candidate,"[6, 1]",7,7,0,0.8778871587164666,0.019317115500108735,0.9035708931234918,0.8479196275866574
AT3G23920,Candidate,"[3, 5]",8,8,0,0.9106466586780895,0.039094244371271424,0.9627798914925793,0.84836210734555
AT3G23940,Candidate,"[8, 15]",23,20,3,0.9120878021298057,0.03972504991105438,0.9743032650127634,0.8495336979173511
AT3G23980,Candidate,"[2, 1]",3,3,0,0.8670463030340386,0.028139306098135627,0.9067887953807173,0.8454054387995059
AT3G23990,Candidate,"[7, 11]",18,16,2,0.894341100873215,0.037602263109574485,0.9802959746676444,0.8429750043220118
AT3G24000,Candidate,"[2, 6]",8,8,0,0.8770988363121592,0.02234717127946814,0.9025766874914087,0.8428976767762799
AT3G24010,Candidate,"[5, 4]",9,9,0,0.8715725017917032,0.02681123445105392,0.9193796477432228,0.8407321244771581
AT3G24030,Candidate,"[1, 2]",3,3,0,0.878542041048569,0.032928835870220545,0.9225053824182328,0.8432607158809059
AT3G24040,Candidate,"[8, 13]",21,19,2,0.9122161855423045,0.036004319472024454,0.97418826570589,0.8425199186112576
AT3G24050,Candidate,"[0, 1]",1,1,0,0.8573641305408747,0.0,0.8573641305408747,0.8573641305408747
AT3G24070,Candidate,"[4, 2]",6,6,0,0.8748224434683408,0.02719001773746278,0.9141063270450468,0.84140221351351
AT3G24080,Candidate,"[7, 9]",16,16,0,0.900248228393622,0.03620360111171771,0.9642282315535342,0.8436149960582782
AT3G24090,Candidate,"[1, 0]",1,1,0,0.9016205313621006,0.0,0.9016205313621006,0.9016205313621006
AT3G24100,Candidate,"[0, 1]",1,1,0,0.8507371706453288,0.0,0.8507371706453288,0.8507371706453288
AT3G24140,Candidate,"[4, 2]",6,6,0,0.8885368185105514,0.03488523870395551,0.9506817417593248,0.8442770858521634
AT3G24150,Candidate,"[3, 2]",5,4,1,0.8969547340080162,0.01749226091048264,0.9259735031645229,0.8793911151518959
AT3G24160,Candidate,"[3, 1]",4,4,0,0.8615800064847453,0.013909614094166299,0.8854722707657455,0.8515680199829379
AT3G24180,Candidate,"[6, 4]",10,10,0,0.8884081034929897,0.037369933829995525,0.9635269122632444,0.8503272014184371
AT3G24190,Candidate,"[5, 1]",6,6,0,0.878608816121368,0.03044149346333458,0.9211833647972335,0.8435478992280862
AT3G24200,Candidate,"[8, 2]",10,10,0,0.8822668595040837,0.03429180959585103,0.9495543757783983,0.8403610243053821
AT3G24220,Dormancy,"[2, 0]",313,312,1,0.8702740299093057,0.024740091638474373,0.9565835029178459,0.840518870344928
AT3G24240,Candidate,"[9, 13]",22,18,4,0.8931781994952375,0.034063583383053715,0.954887481148353,0.8426594820980865
AT3G24255,Candidate,"[1, 0]",1,1,0,0.8669802165205743,0.0,0.8669802165205743,0.8669802165205743
AT3G24315,Candidate,"[1, 1]",2,2,0,0.8549380440284826,0.012863948142894932,0.8678019921713775,0.8420740958855877
AT3G24320,Candidate,"[9, 9]",18,18,0,0.9119292287565458,0.04212314838877963,0.9709415138984445,0.8492154843060828
AT3G24420,Candidate,"[1, 1]",2,2,0,0.8585522289567141,0.008300140583319293,0.8668523695400334,0.8502520883733948
AT3G24430,Candidate,"[4, 3]",7,7,0,0.880219469631415,0.022837633841185558,0.9119559723062698,0.8424260433157548
AT3G24440,Candidate,"[7, 6]",13,12,1,0.8927976474848335,0.04214422725236337,0.9625636383468399,0.8439531397833542
AT3G24490,Candidate,"[2, 1]",3,3,0,0.8858800369874501,0.0177114671094573,0.9039085278442367,0.8618067663972426
AT3G24495,Candidate,"[1, 3]",4,4,0,0.8711770842519826,0.010836790025187597,0.8871126639306278,0.8566541142937303
AT3G24500,Candidate,"[8, 6]",14,8,6,0.8874287291500521,0.03520272141765893,0.9706568846775361,0.8407327323722873
AT3G24503,Candidate,"[4, 3]",7,7,0,0.8775230626436075,0.023481687249621692,0.9289925647352496,0.8501994421459452
AT3G24506,Candidate,"[2, 0]",2,2,0,0.84643153546701,0.005511924936353496,0.8519434604033636,0.8409196105306566
AT3G24520,Candidate,"[6, 3]",9,8,1,0.8673937326934922,0.020358420522539535,0.9081910386489888,0.8445420008013191
AT3G24530,Candidate,"[1, 0]",1,1,0,0.8597273456033407,0.0,0.8597273456033407,0.8597273456033407
AT3G24542,Candidate,"[7, 9]",16,8,8,0.8872683966804966,0.03414250115593467,0.9463727446069886,0.8404909418987129
AT3G24560,Candidate,"[8, 8]",16,14,2,0.8993032817106534,0.0355756513906878,0.961303150703501,0.8502754455197581
AT3G24570,Candidate,"[9, 11]",20,19,1,0.8979343039379053,0.03358768185281651,0.95610703628267,0.8459925921159719
AT3G24590,Candidate,"[1, 0]",1,1,0,0.8756054471557948,0.0,0.8756054471557948,0.8756054471557948
AT3G24630,Candidate,"[3, 3]",6,6,0,0.8584185319662604,0.016674597420860898,0.8883480933074892,0.8431372900609255
AT3G24650,Dormancy,"[5, 3]",998,992,6,0.8856150809987674,0.032200579268856194,0.9824874274607992,0.8401143848510355
AT3G24660,Candidate,"[10, 11]",21,19,2,0.9238506895487084,0.03950654468221906,0.981524395968039,0.8400914897065582
AT3G24730,Candidate,"[1, 0]",1,1,0,0.8661811216146327,0.0,0.8661811216146327,0.8661811216146327
AT3G24740,Candidate,"[8, 4]",12,12,0,0.8718747713772356,0.020024944888048866,0.923603378228093,0.8498238416734999
AT3G24760,Candidate,"[1, 2]",3,3,0,0.8822482037913776,0.019640148129777827,0.8985963571370321,0.8546278796790145
AT3G24770,Candidate,"[2, 1]",3,3,0,0.8512732803661827,0.0027261156305239927,0.853609007823891,0.8474491330344425
AT3G24800,Candidate,"[1, 1]",2,2,0,0.8533461232957211,0.005105260665273115,0.8584513839609942,0.848240862630448
AT3G24820,Candidate,"[0, 1]",1,1,0,0.8927796364545629,0.0,0.8927796364545629,0.8927796364545629
AT3G24830,Candidate,"[9, 13]",22,18,4,0.923886623166992,0.038004966975090336,0.9905918111062452,0.8514982762151214
AT3G24870,Candidate,"[2, 1]",3,3,0,0.8595454270230568,0.018461761400750433,0.8845462602576859,0.8405278251077738
AT3G24880,Candidate,"[0, 2]",2,2,0,0.879595725607023,0.011670645074899233,0.8912663706819223,0.8679250805321238
AT3G24929,Candidate,"[2, 3]",5,5,0,0.8833410603619944,0.03169629676737806,0.9413005416619881,0.847698211585664
AT3G25010,Candidate,"[8, 12]",20,15,5,0.9113266206613148,0.030777650587486004,0.9783641174356339,0.8604643423705732
AT3G25020,Candidate,"[10, 11]",21,15,6,0.9054150844756206,0.037178906211322894,0.9840143439505615,0.8431023170983066
AT3G25030,Candidate,"[6, 3]",9,9,0,0.8841108078005632,0.02902445293168263,0.9280318859066831,0.8442583854374955
AT3G25040,Candidate,"[8, 8]",16,15,1,0.9068226569846943,0.036129061155726984,0.9608846418235415,0.8459040686946205
AT3G25070,Candidate,"[5, 3]",8,8,0,0.8821833693324281,0.0394685007508681,0.9756642248656728,0.843364455732165
AT3G25100,Candidate,"[3, 2]",5,5,0,0.876360741049204,0.03396727800852731,0.933889917819892,0.8436759695336447
AT3G25110,Candidate,"[1, 0]",1,1,0,0.8664393236321881,0.0,0.8664393236321881,0.8664393236321881
AT3G25120,Candidate,"[3, 2]",5,5,0,0.8928624147010676,0.02288229552051049,0.9276072276661536,0.859843268586426
AT3G25140,Candidate,"[6, 4]",10,9,1,0.8673843249027042,0.026362275345007825,0.9342349696687722,0.8410049603242252
AT3G25150,Candidate,"[7, 9]",16,15,1,0.8765862563219812,0.03026523080857403,0.955442836143445,0.8416683012915475
AT3G25160,Candidate,"[6, 4]",10,10,0,0.8963834899892429,0.03234370213780719,0.9403199629126704,0.8429914190621711
AT3G25210,Candidate,"[0, 1]",1,1,0,0.9136726316847383,0.0,0.9136726316847383,0.9136726316847383
AT3G25220,Candidate,"[4, 3]",7,7,0,0.8883290956060994,0.015147253853650603,0.9111384049495717,0.8601877135873922
AT3G25250,Candidate,"[1, 1]",2,2,0,0.8750010194434474,0.010907916277577978,0.8859089357210255,0.8640931031658695
AT3G25260,Candidate,"[6, 2]",8,8,0,0.8962642122438094,0.015832014941941922,0.9202014349073512,0.8673337227835716
AT3G25290,Candidate,"[8, 12]",20,15,5,0.8918124231553701,0.035462984743349205,0.9567126061535964,0.8422718488520566
AT3G25400,Candidate,"[10, 15]",25,22,3,0.9017698154852235,0.03467859206987108,0.9836249146270177,0.8447990118966378
AT3G25410,Candidate,"[10, 14]",24,19,5,0.899103213330844,0.03128685944488563,0.9526161930894886,0.8513511605548513
AT3G25430,Candidate,"[6, 6]",12,12,0,0.8893025056534406,0.025638856467225427,0.9311464999770439,0.8458069442464131
AT3G25440,Candidate,"[3, 3]",6,6,0,0.8875151800970672,0.04544872833494983,0.980563237291938,0.8443726584142325
AT3G25470,Candidate,"[9, 12]",21,17,4,0.8995182974150113,0.040821472308221925,0.9863703956185764,0.8438442549905163
AT3G25480,Candidate,"[8, 10]",18,17,1,0.8864920382527646,0.038264748140307,0.973934163474838,0.8422746368058577
AT3G25500,Candidate,"[6, 10]",16,15,1,0.9015720143910197,0.028938654051130785,0.9473880662977886,0.860145237850353
AT3G25520,Candidate,"[13, 15]",28,24,4,0.9064521537689286,0.04483821699765985,0.9790087894838899,0.8425417162292334
AT3G25530,Candidate,"[12, 13]",25,22,3,0.9016669282444777,0.03404763599510805,0.9689192387031573,0.8543342299367408
AT3G25540,Candidate,"[8, 7]",15,14,1,0.906586389745851,0.03343461312930903,0.9736851084681654,0.8506283510566913
AT3G25545,Candidate,"[3, 2]",5,5,0,0.8614197351253582,0.012801843380792932,0.8845620108627508,0.8461422803282196
AT3G25560,Candidate,"[1, 1]",2,2,0,0.8704664703172426,0.02633460806938781,0.8968010783866304,0.8441318622478547
AT3G25580,Candidate,"[5, 2]",7,7,0,0.8650860980020122,0.026886081071672494,0.9131793178820886,0.8403893282518846
AT3G25585,Candidate,"[11, 13]",24,22,2,0.9106379232257131,0.043828888064402764,0.9710217919199468,0.8425312610793938
AT3G25590,Candidate,"[1, 0]",1,1,0,0.8699961776151022,0.0,0.8699961776151022,0.8699961776151022
AT3G25600,Candidate,"[1, 0]",1,1,0,0.9468843400884418,0.0,0.9468843400884418,0.9468843400884418
AT3G25660,Candidate,"[11, 14]",25,18,7,0.8948399382722546,0.029838978518198625,0.9680312242547535,0.8407980402672907
AT3G25680,Candidate,"[10, 12]",22,21,1,0.8922456136986555,0.038262778929184185,0.9561536815669957,0.8429885518672312
AT3G25690,Candidate,"[6, 13]",19,15,4,0.8864809855290592,0.0338170356032976,0.9851994882951147,0.8405521066994768
AT3G25700,Candidate,"[13, 14]",27,23,4,0.9030056487507219,0.036331430588066815,0.9742105339605578,0.8407085415128673
AT3G25710,Candidate,"[12, 10]",22,21,1,0.9033007311084883,0.04361725004545673,0.9840902596478899,0.8409552485194425
AT3G25740,Candidate,"[6, 1]",7,7,0,0.8605831276270978,0.018587857640903004,0.8898968692829806,0.8418822880210698
AT3G25780,Candidate,"[5, 3]",8,4,4,0.8782556604415023,0.019761738592227473,0.9041088049919734,0.8447217059853572
AT3G25840,Candidate,"[3, 4]",7,7,0,0.8677236311659683,0.021799092384855293,0.9094793198936929,0.8407211583971483
AT3G25860,Candidate,"[11, 13]",24,21,3,0.9114175386859511,0.03917477284749339,0.9789971543517058,0.8431399979498184
AT3G25870,Candidate,"[7, 5]",12,12,0,0.8986296184494029,0.03600296560347279,0.9463641406085658,0.8462704762449672
AT3G25882,Candidate,"[7, 4]",11,11,0,0.8888377432682483,0.020906472228046195,0.91954229252884,0.8418439467765152
AT3G25890,Candidate,"[10, 4]",14,14,0,0.8799008825245831,0.021500428278833382,0.9165543396859626,0.8459602286823744
AT3G25910,Candidate,"[5, 2]",7,7,0,0.8710989054667888,0.020639839127620234,0.9118876884607187,0.8410337841840638
AT3G25920,Candidate,"[10, 13]",23,18,5,0.9133155458595088,0.03556100063167048,0.9799304422233223,0.8426600447696314
AT3G25940,Candidate,"[6, 5]",11,11,0,0.8877116028064068,0.02580545900668203,0.931599624085305,0.8551302695680489
AT3G25970,Candidate,"[7, 10]",17,17,0,0.8928783134211019,0.024689308480436448,0.933016424901951,0.8487005193567249
AT3G26000,Candidate,"[10, 3]",13,13,0,0.8906256958413413,0.0395669312436671,0.981784081896222,0.8415893911846816
AT3G26030,Candidate,"[9, 7]",16,10,6,0.8916190383693049,0.035393629316697664,0.9722262727013959,0.8521541547472494
AT3G26050,Candidate,"[0, 1]",1,1,0,0.9433439011151858,0.0,0.9433439011151858,0.9433439011151858
AT3G26060,Candidate,"[7, 9]",16,16,0,0.8977028237911664,0.03234593369588577,0.9501873973005925,0.841980829997178
AT3G26070,Candidate,"[1, 1]",2,2,0,0.8671106838321254,0.003316625640553794,0.8704273094726792,0.8637940581915716
AT3G26080,Candidate,"[6, 9]",15,7,8,0.8985244783073713,0.02380639766604335,0.9342943534195101,0.8531099366587299
AT3G26085,Candidate,"[1, 1]",2,2,0,0.9038923701265775,0.058430502222595215,0.9623228723491728,0.8454618679039824
AT3G26090,Candidate,"[1, 1]",2,2,0,0.8511285689226538,0.005948425996999518,0.8570769949196533,0.8451801429256542
AT3G26100,Candidate,"[3, 3]",6,6,0,0.8617457977949758,0.011233285949468628,0.8752065252014295,0.8447302110776164
AT3G26115,Candidate,"[0, 1]",1,1,0,0.8440412087175534,0.0,0.8440412087175534,0.8440412087175534
AT3G26170,Candidate,"[8, 8]",16,16,0,0.8865056120813353,0.026892564228434022,0.92964149876295,0.8462075453401384
AT3G26180,Candidate,"[3, 6]",9,9,0,0.8708687711548906,0.01683243320770428,0.9068242272620495,0.8535103381637871
AT3G26220,Candidate,"[4, 2]",6,6,0,0.8909978815137372,0.024831439479800065,0.9242096203446702,0.8436196542363845
AT3G26240,Candidate,"[1, 1]",2,1,1,0.8872160702964551,0.045065183549786614,0.9322812538462417,0.8421508867466685
AT3G26290,Candidate,"[1, 0]",1,0,1,0.8907238563466429,0.0,0.8907238563466429,0.8907238563466429
AT3G26300,Candidate,"[6, 6]",12,12,0,0.8843652631539763,0.02871586013577421,0.9416211634254223,0.8403078647432651
AT3G26330,Candidate,"[9, 4]",13,12,1,0.9046131840356092,0.041233288484090004,0.9647696905510984,0.8405931605228214
AT3G26360,Candidate,"[10, 11]",21,18,3,0.9003485974946376,0.03460533032456561,0.9659934383337492,0.8409813257078411
AT3G26370,Candidate,"[9, 13]",22,20,2,0.9023454156498505,0.0316355008693029,0.954206074607757,0.8488575226446992
AT3G26380,Candidate,"[4, 2]",6,6,0,0.8817617454130892,0.02001076428577029,0.9094408532254652,0.8481721674112137
AT3G26400,Candidate,"[0, 1]",1,1,0,0.8504737350545325,0.0,0.8504737350545325,0.8504737350545325
AT3G26410,Candidate,"[3, 2]",5,5,0,0.893259259918346,0.026998361068711247,0.9309275995585946,0.8514073008351634
AT3G26420,Candidate,"[1, 0]",1,1,0,0.8417996015061504,0.0,0.8417996015061504,0.8417996015061504
AT3G26480,Candidate,"[5, 0]",5,5,0,0.8805444891172283,0.023230945864047788,0.906270081917878,0.8479773969445356
AT3G26510,Candidate,"[1, 1]",2,1,1,0.8933685427107114,0.02319527496784518,0.9165638176785565,0.8701732677428662
AT3G26560,Candidate,"[1, 1]",2,2,0,0.8574558292040997,0.006122409033848586,0.8635782382379483,0.8513334201702512
AT3G26570,Candidate,"[9, 9]",18,16,2,0.9073476540565208,0.0419447663154466,0.9713362272889048,0.8474707642220575
AT3G26580,Candidate,"[10, 3]",13,13,0,0.9067479094685127,0.025500328798302312,0.9588120247883917,0.8729135496818569
AT3G26600,Candidate,"[0, 3]",3,3,0,0.9105672988901333,0.015859399602646304,0.9315795053055062,0.8932680947849959
AT3G26618,Candidate,"[10, 6]",16,16,0,0.8859184711436574,0.028973719889241766,0.9382483316395955,0.8471740849005922
AT3G26630,Candidate,"[0, 1]",1,1,0,0.8509756570109774,0.0,0.8509756570109774,0.8509756570109774
AT3G26640,Candidate,"[3, 1]",4,3,1,0.8753430974429777,0.0026586050577251086,0.8786727944274498,0.8716311766660503
AT3G26650,Candidate,"[12, 10]",22,22,0,0.8828742523082773,0.030701381983657385,0.966445088552882,0.8413969123326941
AT3G26670,Candidate,"[0, 1]",1,1,0,0.8415203412643859,0.0,0.8415203412643859,0.8415203412643859
AT3G26680,Candidate,"[1, 1]",2,2,0,0.8766539610943268,0.010934521267499275,0.8875884823618261,0.8657194398268275
AT3G26700,Candidate,"[5, 4]",9,9,0,0.8764691872255223,0.030515502991485744,0.922276692144502,0.8401749193015426
AT3G26710,Candidate,"[3, 1]",4,4,0,0.8735315704278274,0.034218141093427246,0.9301826268678371,0.8412067172568616
AT3G26730,Candidate,"[11, 3]",14,14,0,0.8924757773601231,0.025083917209252033,0.9444324590208445,0.8414552320257582
AT3G26740,Candidate,"[5, 4]",9,9,0,0.8770399840699604,0.03280540941220174,0.953346145992775,0.8443830459327257
AT3G26742,Candidate,"[0, 1]",1,1,0,0.8511353115391335,0.0,0.8511353115391335,0.8511353115391335
AT3G26744,Candidate,"[4, 4]",8,8,0,0.9000573279379568,0.04194080289266392,0.9540080512275888,0.8412199257404241
AT3G26750,Candidate,"[1, 2]",3,3,0,0.8879770790093184,0.006885480878920876,0.8971497248185836,0.8805602619703862
AT3G26760,Candidate,"[7, 8]",15,14,1,0.87738079630821,0.0348692656701795,0.9586052137514657,0.8455433765632105
AT3G26770,Candidate,"[10, 4]",14,13,1,0.9045083063293505,0.03930053004367345,0.973665771629991,0.8401252750507648
AT3G26780,Candidate,"[4, 2]",6,6,0,0.880714497025434,0.027358724385522695,0.9281611630598049,0.8437500647539553
AT3G26782,Candidate,"[7, 6]",13,13,0,0.8744610347934813,0.015239861483418994,0.9123627160690306,0.8546445132879691
AT3G26790,Candidate,"[0, 1]",1,1,0,0.8700526403601231,0.0,0.8700526403601231,0.8700526403601231
AT3G26810,Candidate,"[6, 5]",11,10,1,0.8859465789917718,0.0364621437490514,0.9565056962961368,0.8460642197066648
AT3G26850,Candidate,"[2, 1]",3,3,0,0.8855080323567299,0.014416950298966572,0.9057245766056049,0.8731103961591775
AT3G26890,Candidate,"[3, 2]",5,5,0,0.8741464735077429,0.0193171957271632,0.8979580628135296,0.8507129803541871
AT3G26900,Candidate,"[7, 7]",14,12,2,0.8882470665907544,0.028977098388767983,0.9342993762704916,0.8441822418099998
AT3G26910,Candidate,"[5, 4]",9,9,0,0.8955033458043705,0.035096018907980864,0.9575788026338292,0.8479231381892544
AT3G26920,Candidate,"[3, 3]",6,6,0,0.8921786780315132,0.025750071062438585,0.9359822387196384,0.8581631958010566
AT3G26922,Candidate,"[9, 7]",16,16,0,0.8913641618018027,0.029323889132137522,0.9405517180002608,0.8438272185952245
AT3G26932,Candidate,"[8, 12]",20,16,4,0.887771287846354,0.034530209064182825,0.9694795831570584,0.8432165828892535
AT3G26935,Candidate,"[12, 11]",23,23,0,0.8925559039393064,0.032563589090307876,0.9739231161515439,0.8429461404676603
AT3G26990,Candidate,"[5, 1]",6,6,0,0.8824819259725013,0.040175412932292605,0.9692504168995647,0.8453342674788201
AT3G27000,Candidate,"[2, 4]",6,6,0,0.8799362554423862,0.030732818375144508,0.9372189475791205,0.8428706184816881
AT3G27010,Candidate,"[0, 3]",3,3,0,0.9378308119090745,0.008699573177326787,0.9446323059694787,0.9255515166241626
AT3G27020,Candidate,"[6, 6]",12,12,0,0.8951811727269475,0.024320164678741055,0.9326965872991956,0.8423203503813452
AT3G27050,Candidate,"[11, 14]",25,20,5,0.8982999017284987,0.03856449598611608,0.9705095890432193,0.8427386281411721
AT3G27060,Candidate,"[3, 1]",4,4,0,0.8625586038543006,0.018945961949626257,0.8940689073099768,0.8440582053703811
AT3G27080,Candidate,"[4, 2]",6,6,0,0.8689007052429218,0.016245373992182583,0.9004205738093197,0.8452005596933333
AT3G27090,Candidate,"[9, 9]",18,18,0,0.9029124596049457,0.02709451338452905,0.9552172289974128,0.8650072885338235
AT3G27100,Candidate,"[6, 4]",10,10,0,0.8869746931410821,0.02750277928403311,0.942525626814181,0.847654423320736
AT3G27110,Candidate,"[11, 6]",17,15,2,0.881036268812356,0.029600072906579632,0.9394401563223709,0.8428573450932436
AT3G27160,Candidate,"[5, 3]",8,8,0,0.8717514390022398,0.025728942730030895,0.9092201540607431,0.8429413738190827
AT3G27180,Candidate,"[11, 13]",24,22,2,0.8995525234397977,0.0418145802877513,0.9693216943005911,0.8446249152320424
AT3G27190,Candidate,"[7, 11]",18,16,2,0.8937327543536928,0.023667055046767495,0.9467526504791691,0.8473500556382955
AT3G27210,Candidate,"[4, 5]",9,9,0,0.8700023954315612,0.01684142070426388,0.9019343050234937,0.8510128810920404
AT3G27220,Candidate,"[1, 0]",1,1,0,0.9054484009084359,0.0,0.9054484009084359,0.9054484009084359
AT3G27230,Candidate,"[10, 12]",22,18,4,0.8924848681158104,0.035094911424864525,0.9711117596602916,0.8418719129385123
AT3G27240,Candidate,"[5, 3]",8,8,0,0.8956035591143194,0.030824770395395648,0.9361135925558847,0.8493529490472086
AT3G27260,Candidate,"[8, 2]",10,10,0,0.8996951524893945,0.03467003745654889,0.9600726057835315,0.8494033595898636
AT3G27280,Candidate,"[6, 5]",11,11,0,0.8689057708314589,0.011478797593920138,0.8858582517389022,0.8549839549592272
AT3G27290,Candidate,"[0, 2]",2,2,0,0.8660049509050904,0.007053590515725294,0.8730585414208157,0.8589513603893651
AT3G27300,Candidate,"[1, 2]",3,3,0,0.8906164114597411,0.012645495993291431,0.9069232469540801,0.8761046770725364
AT3G27310,Candidate,"[0, 1]",1,1,0,0.8722298660096548,0.0,0.8722298660096548,0.8722298660096548
AT3G27325,Candidate,"[6, 7]",13,12,1,0.8809455738137161,0.0327946441461788,0.9615384551006747,0.8408764111386983
AT3G27330,Candidate,"[10, 5]",15,12,3,0.9184083398187362,0.03498156282767586,0.979593393417035,0.8528930032712927
AT3G27340,Candidate,"[8, 7]",15,15,0,0.8785770898648213,0.02825646500375519,0.9269027651420536,0.8424159718248975
AT3G27350,Candidate,"[5, 5]",10,10,0,0.8778755776969351,0.01400347672611789,0.9029126245998215,0.8551163301431804
AT3G27360,Candidate,"[1, 0]",1,1,0,0.8727658910873873,0.0,0.8727658910873873,0.8727658910873873
AT3G27380,Candidate,"[1, 0]",1,1,0,0.8579282761741934,0.0,0.8579282761741934,0.8579282761741934
AT3G27390,Candidate,"[11, 17]",28,24,4,0.9021901577514022,0.0342654163119732,0.972951737707585,0.8455333231680291
AT3G27420,Candidate,"[6, 3]",9,9,0,0.8596670699476578,0.01732637584952513,0.889328164170738,0.8421775078399828
AT3G27430,Candidate,"[6, 4]",10,10,0,0.880086634636507,0.03190269403184044,0.938085343939269,0.843527030115507
AT3G27440,Candidate,"[10, 5]",15,12,3,0.9115134006904644,0.037496395322073675,0.9612267624144034,0.8402442989204145
AT3G27460,Candidate,"[2, 3]",5,5,0,0.861387372564139,0.01283639717217861,0.8797111669200592,0.8465456891778743
AT3G27470,Candidate,"[6, 6]",12,11,1,0.8860563886287002,0.02617606990187734,0.9403401351632353,0.8506963416571068
AT3G27520,Candidate,"[2, 4]",6,6,0,0.8864091318792021,0.0301419899501248,0.9255740924279161,0.8507527487645331
AT3G27530,Candidate,"[2, 1]",3,3,0,0.8997743861295562,0.021124504671505406,0.9155459409276371,0.8699156573843031
AT3G27540,Candidate,"[8, 2]",10,10,0,0.879651828407663,0.026734379565653197,0.9250797783170331,0.8410179030816098
AT3G27550,Candidate,"[0, 2]",2,2,0,0.8453819318107759,0.0033526198514624017,0.8487345516622383,0.8420293119593135
AT3G27560,Candidate,"[5, 2]",7,7,0,0.8954434449464286,0.02761228044355048,0.9322521730618144,0.8424084360661601
AT3G27570,Candidate,"[1, 0]",1,1,0,0.8508069819182219,0.0,0.8508069819182219,0.8508069819182219
AT3G27610,Candidate,"[4, 1]",5,5,0,0.8832205989021095,0.025002839405821018,0.9265010917665247,0.8576561448378275
AT3G27660,Candidate,"[8, 4]",12,11,1,0.9190536726856108,0.036266647305615934,0.9771179457643837,0.8592693938229583
AT3G27670,Candidate,"[2, 1]",3,3,0,0.9148804931457226,0.013985831268870309,0.925929335574367,0.8951487665865363
AT3G27700,Candidate,"[1, 1]",2,2,0,0.8757919413984583,0.0027140374427448433,0.8785059788412032,0.8730779039557135
AT3G27710,Candidate,"[1, 3]",4,0,4,0.8498818446605445,0.004723708600345666,0.8532354830950453,0.8417837940437598
AT3G27740,Candidate,"[12, 14]",26,21,5,0.9104327198020903,0.044247521732880504,0.982100566435214,0.8417381659390222
