ID_REF,log2_RAD_3h,log2_RAD_7h,log2_RAD_12h,log2_RAD_24h
AT1G14490,0.0168201259271611,0.1581906600081614,0.1804872486133579,0.2154392929722987
AT1G14530,-0.150259446594341,0.1020901047159422,0.3109282144232009,0.3483534638969484
AT1G14560,0.045350413371796,-0.407765955775615,-0.5662443903886716,-0.4371581316555997
AT1G14580,0.0573744577392447,0.3673085054877728,-0.0196166349532729,-0.1477858620010552
AT1G14610,-0.0613488847705691,-0.0541039280207618,-0.2454332729724409,-0.2855418610376095
AT1G14650,0.1365234136372313,-0.2818753526768187,-0.2134148577568428,-0.1434381140019407
AT1G14660,-0.0192064930358439,0.1053782480392807,0.1501091253322008,0.1300440376247779
AT1G14670,0.1251824913988559,0.1514686798189646,0.0435732411159224,-0.2176776411404425
AT1G14680,-0.0810597401375483,-0.0039691242631145,-0.3126477765199272,-0.1590291837915148
AT1G14710,0.0667706712799916,0.0868606317184955,-0.2510661032162293,-0.3601359956101985
AT1G14740,0.004926061247447,-0.2003874870574223,-0.022812643218484,0.2802975449244215
AT1G14750,-0.0393255014820263,-0.00268194805982,-0.2095561390467604,-0.3000499879801978
AT1G14760,0.016824051509944,-0.0135449765758699,0.097217006435576,0.2767103685539428
AT1G14770,0.1420131606062306,0.0349649399603259,-0.0054369514417899,0.017046857095203
AT1G14790,0.0331306431487623,0.0793843188689917,0.1219089642551897,0.0799404204131389
AT1G14820,0.1195081712811838,0.1482092042520743,-0.0381415897165019,-0.1269607653002473
AT1G14830,0.0526972299674689,-0.1061213753252669,-0.1766970314514527,-0.2766855938666159
AT1G14840,0.0267315649805073,0.0805864016500045,0.0236578681469122,-0.1277249288963215
AT1G14850,0.1421389150890356,0.148304309181189,0.0213292827622154,0.0875786839598946
AT1G14890,0.1264160310562159,0.508446383790796,0.0985797739050239,-0.0175045435769432
AT1G14910,0.0186378827835543,-0.0838975972863649,-0.1316554726196208,-0.0720251366156378
AT1G14920,0.0278044351927273,0.0598895625725058,-0.0423802240172775,-0.0425517294803303
AT1G14940,0.1219847028150057,0.0930468581927243,0.3531244299930501,0.1282860203019512
AT1G14950,-0.0157566574404591,0.1715026226055042,0.5807114312574453,0.5637506988761667
AT1G14960,-0.0158061210831781,-0.1100426486251848,0.226790487125382,0.1176478639258906
AT1G14980,0.0020805405474325,-0.0038404322305819,-0.0462557367259835,-0.1039292996074731
AT1G14990,-0.0195813986518269,0.1022381921431653,0.0335309080536046,-0.0525980503643738
AT1G15000,0.1474448321119805,-0.0494901796524218,-0.3358478476434692,-0.4806239093193983
AT1G15020,-0.0986618937086227,-0.0460404445748285,0.0687953803167975,0.1384642660289074
AT1G15060,0.0343242569213499,0.191340118764325,0.3360656280471807,0.3689234967775452
AT1G15080,0.0541492109205635,0.0339562471337125,-0.1539431097066032,-0.3565780643920083
AT1G15100,-0.1674887018746622,-0.0789064146730012,0.0849290448825916,0.2691604369636285
AT1G15110,-0.0463803453660572,-0.0621528966661539,0.0470765053618362,0.0799429179418546
AT1G15130,0.0773915758633545,-0.07410289683654,0.0529383564472069,0.2397734875510713
AT1G15140,-0.029918391771648,-0.1288225877926531,-0.0063273877457524,-0.1094712675000963
AT1G15180,0.0089035889501849,0.1548485906804299,0.2134518495106727,0.3539187159043219
AT1G15190,-0.0149427430794132,0.0356674304089545,0.1555057009143692,0.0261479416517258
AT1G15220,-0.07373632440014,0.0751214105073173,-0.0461611838756955,-0.0201998991751781
AT1G15260,-0.1092055646366389,-0.0267149989136381,-0.0358892752019466,0.0532251142622534
AT1G15290,0.0715327884674008,-0.102554156685729,-0.735963385829497,-0.64081471034438
AT1G15310,0.0032183749330498,0.0610765192029501,0.0798501431308637,0.1371447879245835
AT1G15330,-0.049791212663181,0.1552578944125955,0.6021805540664004,0.5210715602717542
AT1G15340,-0.0709983521748331,-0.072384867079668,-0.0801683920946556,-0.1026051931276468
AT1G15350,0.002740270310749,0.0109079665256738,0.1978236375708138,0.2291277206037193
AT1G15380,-0.0296407530222297,0.159430961980767,0.1898957288201734,0.4168919899295447
AT1G15390,0.0189158528403602,-0.0433647865234304,-0.0432674506409282,0.0130305303753173
AT1G15410,0.1223274039763699,-0.0349117050956519,-0.2108005127291362,-0.3068191437229504
AT1G15420,0.0350633804928388,-0.0996490505324144,-0.1600394746063855,-0.1644540745143149
AT1G15430,-0.0332182099456291,-0.1635353992250852,0.0413272763397322,0.2226462764113161
AT1G15440,0.0578107921912374,-0.0676552128647818,-0.0757233787012642,-0.0386491437857033
AT1G15470,0.0504438932290553,0.1155211515149201,-0.0133418797711124,-0.1203935516647304
AT1G15480,0.0311226679826589,0.0775788325232994,-0.0360361361340853,-0.0095401465320145
AT1G15490,0.0786913054616916,-0.1588655166716055,-0.1971728339993785,-0.2414894358432446
AT1G15510,0.1127643424888574,-0.0669365210083579,-0.1347554785160295,-0.074809034567744
AT1G15550,-0.1359458738615619,-0.0154123214903229,-0.5582307394688484,-0.9630645505384928
AT1G15660,0.0193913091226841,0.0539156075059216,-0.2869500589197611,-0.4326222998543272
AT1G15690,0.0629214528872148,0.0663977778438512,-0.0772725801284323,-0.1628434382396592
AT1G15700,0.1165803471880341,0.1376723992639432,0.1407582876021411,0.1928218684401445
AT1G15710,0.0973287436289529,0.0380669861444543,0.1019210842399378,0.0431146637236195
AT1G15720,0.0363793489518059,0.0246363496581162,-0.0359321210585391,0.0547148115535211
AT1G15730,-0.0582536501860312,0.0882401107814497,-0.0014552064998636,-0.0817111938977329
AT1G15750,0.0834869351368954,-0.0565408464358733,-0.0291274632284587,-0.0425116913204777
AT1G15780,0.056386096752634,-0.0237900993823968,-0.0323737457282839,-0.0038073851413202
AT1G15790,-0.1504239274905188,-0.0189021214226811,0.1097177119691146,0.2476805759641684
AT1G15810,0.0169275855318606,-0.0035677225791338,-0.209947523604037,-0.3304817976899942
AT1G15820,-0.0484480030175656,-0.1502372199231132,0.1052684525099221,-0.032140085194207
AT1G15830,-0.0512010900219279,0.0987536002342633,0.166930167711136,0.0929050173470245
AT1G15870,0.0486479647327056,-0.0236363381841375,-0.0921800995686391,-0.0286574837743302
AT1G15880,-0.0137065307018549,-0.0903921150938276,0.0745852874089965,0.2086698904972742
AT1G15890,-0.0675127068784353,-0.0694204009514848,0.0706075256270244,-0.0219497062244529
AT1G15900,0.0369923238723863,-0.0306984702189543,-0.0446905721928984,-0.1130706525260001
AT1G15920,0.0171586083068999,-0.1834364439431228,-0.1399268249088545,0.0673719703847672
AT1G15940,-0.2680112058390224,-0.3323585162187718,-0.4061891709582566,-0.3682598164060669
AT1G15950,0.0352333403024433,0.0815051782149451,0.1484117030545206,0.3021320215776607
AT1G16000,-0.0145687823368125,0.0704316565318929,0.0425065627248707,-0.1540362715655217
AT1G16020,0.0978392172170295,0.1123298646084564,0.2288422289783121,0.0250245690003371
AT1G16030,-0.0173234131323977,-0.215013699357882,-0.3120897040819396,-0.2561111077574375
AT1G16060,0.1274432991455622,-0.0564111196669513,-0.1703142293693067,-0.284020823579495
AT1G16080,0.0133682351202371,0.0097173587776692,0.0334378153276483,0.0651470911412726
AT1G16180,0.0349954163403172,0.0018229218832547,0.0020825853414828,0.0631716478424654
AT1G16210,-0.0098701392507908,-0.1064178697406144,-0.0884228637210797,-0.0317931325454247
AT1G16220,0.0095708095271453,-0.1263090841294199,-0.1178886864829763,-0.0651536671845952
AT1G16280,0.0092190844356028,-0.1860591025329309,-0.3171720994572311,-0.2443417391100543
AT1G16340,-0.0814064035426749,0.2383953863927023,0.0065259033978904,-0.0287988572949788
AT1G16480,0.1110804778175694,0.1006922097616221,-0.1840480417262568,-0.1855837197712854
AT1G16500,0.0058486238680799,-0.1238426078857771,-0.1155779028628528,-0.3096115385199106
AT1G16520,0.1113069060541954,0.1828738217436791,-0.231543990988869,-0.2206355649002375
AT1G16540,-0.1191532201158876,-0.4635787778371499,-0.5162758003594901,-0.3685493220352915
AT1G16610,-0.0023233988997971,-0.0189361083905917,-0.1299358527279892,-0.1845066538389543
AT1G16670,-0.0294938054269906,0.0241475474283704,0.0190262860391236,0.0842995556606243
AT1G16680,-0.0647191609565117,-0.4282524260297197,-0.319810867751547,-0.2916939096851308
AT1G16690,-0.0740384188126543,0.1334490380241734,0.1119787489862951,-0.0004451002187608
AT1G16710,0.010481338013277,-0.2010592377816862,-0.2348645202579974,-0.2370777767011754
AT1G16720,0.0993667269232501,-0.0019531123047069,0.0436700343659137,0.1574230242893385
AT1G16730,-0.0192715193057962,0.0320194654514445,0.3135722908109518,0.4102717671580309
AT1G16780,0.0526894434218943,0.0314156179585142,-0.0442113804902823,-0.2052633318339735
AT1G16790,0.0130120410199701,-0.1303213791842297,-0.1008824398484835,-0.0757326073756156
AT1G16800,-0.0942197816082024,-0.1093962977160556,-0.2799443096038901,-0.3061125402510934
AT1G16820,-0.0771469653919765,0.0191576904457396,0.1926671042408443,0.272349339750949
AT1G16830,0.1417571194470257,-0.1306683983855359,-0.088743762605817,-0.1331000679684873
AT1G16850,-0.0242862191508537,0.1451059314794764,0.4055546886277295,0.4933656932124012
AT1G16870,0.1077162270190847,0.0068204057041946,-0.1508854156004306,-0.2230358765724879
AT1G16880,0.0606953976449945,0.0882464263234277,-0.406229459197794,-0.3125063521386443
AT1G16920,0.0498615471855961,0.0552481123143399,0.0101552377208711,-0.1115743528885271
AT1G16970,0.0332517868335959,-0.1124125246893653,-0.2105180371547798,-0.2355437487060297
AT1G17010,-0.0530212576424795,0.0544429970378304,0.4344881954537847,1.043604035532469
AT1G17020,-0.0346406225067772,0.0729148550714401,-0.009349253780682,0.2204287584666913
AT1G17040,0.1600295705920421,0.0173841935161034,0.0964803806556345,0.076204193344906
AT1G17050,0.0004347895347443,-0.4198318956109697,-0.2917751692871644,-0.1947671080830101
AT1G17060,0.3239008307884979,-0.0953262294617558,0.2069111680106343,0.1606764514089441
AT1G17070,0.1862906158031849,-0.0520892007990865,-0.0209636596864081,0.0083148971821085
AT1G17080,0.0117164974204825,-0.0527292233376995,0.1195523679530534,0.2448847645163438
AT1G17090,-0.0419979143463282,-0.076439724444271,0.2067169685292483,0.5382144365596118
AT1G17110,0.0637214559736838,-0.0728090949715319,-0.207029151555101,-0.2604596112595347
AT1G17130,-0.0886819624567953,-0.309248715895663,-0.2657593342774519,-0.2430254271996626
AT1G17170,-0.2853105823167874,-0.6527745080396816,-0.7736867130848949,-0.172362581207355
AT1G17190,0.0047180236592091,0.2048672042629184,0.0405600470705563,-0.1092489503186847
AT1G17200,-0.0538685159822691,0.0994299846201564,-0.1102129453296412,-0.3140920478338893
AT1G17210,0.0764196909885015,-0.1047106971531883,-0.1089921686720924,0.0575516785231627
AT1G17220,-0.0598640988006242,-0.0236143883908614,-0.1608646267742358,-0.2467949455074381
AT1G17230,-0.0097191083948626,-0.0604793038100069,0.138684781647906,0.0332157184375437
AT1G17240,-0.0591856238212619,0.048766950848324,0.059544308983351,0.0179350699214604
AT1G17340,0.2252735952690982,-0.1828171628998177,-0.0539296150868758,0.1752502271646694
AT1G17350,-0.0751489290258161,0.1475629113931555,0.0527284470738727,0.0229652230785451
AT1G17360,0.1855735590249216,-0.1513078135295614,-0.0227243329233334,-0.1041607406014754
AT1G17410,-0.252769284499344,0.0724260491283725,0.0553633122512685,0.1540460768105745
AT1G17420,0.1318009870105659,0.2281619269572379,0.1578920262591326,0.1433687917690601
AT1G17430,-0.0107681884494594,0.3662011442960819,0.3517278670553095,0.3444561358123814
AT1G17455,-0.1537873595456735,-0.0680363268658388,-0.1744595546994038,-0.2442323652575591
AT1G17460,0.0520746885951241,-0.034299494803843,-0.1798337581033912,-0.1059933056195937
AT1G17550,0.0931636065615101,-0.0299826771288789,-0.0571871922752501,-0.1227409352270737
AT1G17560,-0.0889415285634731,0.1786996646770769,-0.1631823764263088,-0.3951892815909683
AT1G17590,0.0309641036140663,-0.0877142171767058,-0.0816078006213556,0.0668755820663722
AT1G17620,0.2747769218153653,0.0415245257895411,0.1770513581314832,0.1619446987572892
AT1G17630,-0.0708998168155423,-0.0919179472587293,-0.144795762375629,-0.3611120324992056
AT1G17640,-0.0438741703143744,-0.1015461700831101,0.0486697412438136,0.1665866398375214
AT1G17650,-0.0839142171160899,0.242748787735715,-0.1074286655953427,-0.2190812235342709
AT1G17665,-0.0189938295347562,-0.4938270511654696,-0.3561023681819008,-0.2166042792732723
AT1G17690,0.0061664598269396,-0.262071370122392,-0.2854904986216906,-0.2976649408479944
AT1G17720,0.0812532778927087,-0.2034750832631454,-0.2789749270214958,-0.3195029733270224
AT1G17730,-0.0037120335899612,-0.1098405959332491,-0.1167810859493998,-0.1320896977553085
AT1G17830,0.0109195725635499,0.4183846707975309,0.2388214185334018,0.5391434640660339
AT1G17840,0.3276625298179203,0.0423248979621496,-0.2473339456116163,-0.2925622737352584
AT1G17860,0.0072981824811925,0.1337430269503707,0.2812130193598978,0.5625942577418408
AT1G17870,-0.1186619946727962,-0.3695161927646513,-0.0801863863742091,0.0492736330837186
AT1G17880,-0.0313121658059534,-0.000773633478866,-0.0225605359191108,-0.0576330557627868
AT1G17930,-0.0731214158010805,-0.1778720527877828,-0.1737558559600436,-0.0550995260094007
AT1G17980,0.0584608742139317,-0.0335315230022402,0.0094872666386885,0.1793138481232241
AT1G18030,-0.0751195761873902,-0.0220964613921957,-0.0788877460727546,-0.0581565482385838
AT1G18060,0.0019912411073788,0.0565550923032704,0.2103367038848864,0.2422858637153578
AT1G18070,-0.0045414957260683,-0.0494819392814969,-0.1892696727119062,-0.2104211246247226
AT1G18080,0.0417418921101111,0.0363595388161175,-0.0095545528611887,-0.0473668814913912
AT1G18100,-0.0060147394781303,0.2075403723153493,0.3207400283717728,0.8563473956552478
AT1G18150,0.1047055859689125,-0.1548439136469634,-0.1897110086496495,-0.1653086136392273
AT1G18160,-0.0149174722175986,-0.0949243869295636,-0.0771497642587638,-0.0163089647424246
AT1G18170,-0.1292872007111544,0.1357945257090727,0.2425708643320394,0.2132658265310075
AT1G18190,0.0565887084521092,-0.0075717335047823,-0.0655611840044874,-0.1290475609513417
AT1G18270,-0.0019214190269421,0.1330538492887215,0.2052130677006632,0.1828205929015336
AT1G18340,-0.0855861457720725,0.0656474077004511,-0.0287369935763089,-0.002898625553806
AT1G18360,0.0716438444058965,0.0798119842115241,0.2480917593413338,0.2051596190422914
AT1G18450,0.0099046465276149,0.0889119490336574,0.0653413784434348,0.0548333211975777
AT1G18480,0.0408233959316577,-0.3545631075655208,-0.4502145430343622,-0.4948934801472858
AT1G18485,-0.1002370708605693,-0.0250181622904445,-0.0298575180617335,-0.1733111236977255
AT1G18490,-0.0272940091928399,0.1376809631306661,0.1945998241475582,0.1581737390145606
AT1G18500,0.0149473570381644,0.0300772475217016,-0.0185567022089734,-0.074202161933858
AT1G18560,0.1426860029744786,-0.0610911251835703,-0.0566866291080098,-0.0181556742224983
AT1G18580,0.1614900936497036,-0.282913534277077,-0.2481666802255793,-0.1891225004998487
AT1G18600,0.150580166730658,0.1603818061812536,0.0316405735138234,-0.1198683163064453
AT1G18610,0.0235529170508542,-0.096493065786811,-0.2047016095250924,0.0438067713253043
AT1G18620,-0.1148557411350656,0.0557950942420148,-0.0615381088596852,-0.084045036963396
AT1G18630,0.0293277735012835,0.0428610700746459,-0.0192644786663194,-0.0727164619225477
AT1G18640,-0.0675606888384507,0.1879498612552442,-0.1582225503520185,-0.2957452697983599
AT1G18650,0.107311578784095,0.2486764039353676,-0.2459306878127654,-0.4496450360314219
AT1G18660,-0.0080400804696287,-0.2238770987123995,-0.2895391917828184,-0.110800707808169
AT1G18670,0.0511829979697426,0.1206642101061806,-0.0221114457279728,0.0401427521061697
AT1G18680,0.0395198875910309,0.0068179645835163,-0.0586366326773373,0.0251444726405011
AT1G18690,0.1746571799499772,0.0573149737273952,-0.0746172343977923,-0.0665536405289737
AT1G18700,-0.0039339727025143,0.0880720585381288,-0.0046291361648262,0.005152352906949
AT1G18720,-0.0043472677673342,0.0513573606110281,0.0961589132695005,0.1455289459036441
AT1G18740,0.3233054102552209,0.4647963041576136,0.3234600533625568,0.307031273392705
AT1G18750,-0.1363510438384254,-0.2468147755147992,-0.1505436635431411,-0.0863506434196294
AT1G18850,0.106184803253212,-0.0588363782436615,-0.0704152203390041,-0.089285305856775
AT1G18890,0.0334083866824734,-0.1392595897823196,-0.0744414282755804,-0.0568522463877056
AT1G18900,0.1267386101836972,0.0273099258804829,-0.0176720767831044,0.0858955801662573
AT1G18910,0.016208632601801,-0.0092987152876036,0.0899043965671857,-0.0647823188921197
AT1G18950,-0.1617400278372416,-0.5278971138294086,-0.6403053513411039,-0.4716343577451706
AT1G19010,0.1257703027178096,-0.1662313809242839,-0.1359981899067339,-0.0758708000956966
AT1G19025,-0.0164674676493053,-0.0053455564435177,-0.0321144041340514,0.0089498585801352
AT1G19110,-0.039428845949415,-0.0306109634468784,0.2146560793459601,0.2703940123173112
AT1G19120,0.0143176995777043,0.065642582737057,-0.03897022030235,-0.1337120140500192
AT1G19170,0.0871299082255163,0.0763491446824453,0.102004401267367,-0.0090783041665596
AT1G19180,0.0220198049570433,-0.0682085219614973,-0.810351372662828,-1.1390647334469732
AT1G19190,0.0063023596637041,0.0520504505908934,0.0529258610424614,0.0262725906077525
AT1G19220,0.1580335127582618,-0.0934076044969403,-0.3607765817478879,-0.2738626369953709
AT1G19230,0.0936074383970257,0.0159996549512723,0.0236413659752052,-0.0294338954024728
AT1G19270,0.0765463519773513,-0.1808919670697483,-0.1034674762789381,-0.140270729010504
AT1G19290,0.3073445274107217,-0.2558042558895284,-0.1238422981203685,-0.0544834183639235
AT1G19300,0.0020753258036469,0.1004390641132565,0.013491809343838,-0.2205932603962146
AT1G19310,-0.0463429431276719,-0.0530596295298016,0.103407104154538,0.212890272485472
AT1G19340,0.0899158788976939,-0.034445906524353,-0.1054529120829725,-0.1614090756816527
AT1G19360,0.1206539418601366,0.0421246034050064,-0.0349661047513663,-0.1323866780927709
AT1G19370,0.0981917056790808,-0.151522665443153,-0.0948556446511293,-0.0879295914971748
AT1G19380,0.3072482717851375,0.3912332644212495,0.2076415503251221,0.2971048758319067
AT1G19430,0.0313853197550852,-0.1040815481297264,-0.0844863396746249,-0.1257575531803709
AT1G19450,-0.0831003601265457,-0.232744104695816,-0.5795270075456909,-0.8869257504163915
AT1G19480,-0.0129039234470067,-0.0520502360487635,0.0733055151506575,0.0940781539877736
AT1G19485,-0.1084234494179293,-0.2351819283798866,-0.3416629263785826,-0.1705886510501599
AT1G19540,-0.058218288287838,0.0531929387675555,0.4654712773658809,0.6530330385618187
AT1G19580,0.0134067374425554,0.027798673464852,0.0059772771312463,-0.0776362879180725
AT1G19610,-0.0922872146777545,0.048242493516938,0.2514356748869322,0.5078677539179608
AT1G19650,-0.1847580245374027,-0.0140697029597924,0.0417196818786444,0.1300573325177055
AT1G19680,0.0211197504314976,0.0960614567935752,0.116366109793098,0.1939973173667592
AT1G19690,0.0058181707978796,-0.0642341790017929,-0.1191025215821776,-0.2900879733903643
AT1G19700,0.0240117853505278,0.0054896968189838,0.0863561662667755,0.0679908817899722
AT1G19710,-0.0090021255059749,0.0767440119882058,-0.004705883764401,-0.435385482853339
AT1G19715,-0.1136933997584409,0.087637601239598,-0.1296343320548594,-0.0237863571978358
AT1G19730,-0.020050706572598,-0.0002486374112046,0.0349524396667705,0.1638205870367471
AT1G19740,-0.030480983325857,-0.0234447596660106,-0.0017116599338191,0.0932122074011723
AT1G19800,0.0637976911324801,-0.0217452444945497,-0.0438102499749868,-0.1004696605311009
AT1G19835,-0.12211360361676,-0.0425348298222081,-0.1944942784031399,-0.4887376606859944
AT1G19850,-0.0788452787725927,-0.0458229777725992,-0.7546208752539535,-0.6872068313132141
AT1G19870,-0.0064396782817426,-0.2433203898187845,-0.4537769342340038,-0.3584192111241029
AT1G19880,0.0147357204135152,-0.0729923564606874,-0.2335688184895239,-0.2204405216443707
AT1G19920,0.0290968803086988,0.012840805822774,-0.0280621851327792,-0.1398301429280158
AT1G19950,-0.1144119902983438,0.0924212642473752,-0.0272778327792516,-0.3122996963083106
AT1G19970,-0.0191223950287484,0.093550735432473,0.2214364431897032,-0.1604723572462554
AT1G19980,-0.1130831474638308,-0.0856729822084096,0.0893479429214064,0.0780834097971549
AT1G20030,-0.0281491063303854,0.026253002068946,0.0361546166100356,0.0787143695820685
AT1G20050,-0.0182820966246064,0.314206176689298,0.0848350991021157,-0.0754555299826301
AT1G20090,0.1810053914285909,-0.1303075183389531,-0.1217605414631926,-0.1562840106862249
AT1G20110,0.0843581646180256,-0.0740715846380943,0.0303482621802312,0.07337273324265
AT1G20200,0.0893622460608954,0.0254829216993339,-0.1355945018917784,-0.1019163457222884
AT1G20270,0.0903212063951277,-0.0745158821614045,-0.2478427044821782,-0.4706616770890016
AT1G20300,0.0916167762873495,-0.2624107234648824,-0.2555424445952701,-0.1521210355230034
AT1G20330,0.1083459347300565,0.0454640642010977,-0.0174777289991694,-0.1329923452429436
AT1G20340,0.0796990815985309,0.1270953442410314,-0.1278498185660569,-0.1301994241334859
AT1G20370,0.0681013134293135,-0.1748692539017034,-0.339831915389033,-0.3337138428655927
AT1G20410,0.0707908953053434,-0.120501457303077,-0.2743158259679819,-0.3757162155771845
AT1G20440,0.0193822548141984,0.03638982264598,-0.2309531229654309,-0.6421764146669846
AT1G20450,-0.0759166738278648,0.016969390352189,-0.0718064304686168,-0.5752974646291157
AT1G20510,0.1060057230545038,0.2796307482166191,0.2897323804930351,0.170591634920958
AT1G20530,-0.0235201400727558,0.0623049354487002,0.0327806769652219,-0.1360214548540697
AT1G20550,0.0246756974255336,-0.3202635385445903,-0.2613475295313039,-0.321172722661984
AT1G20560,0.3028018515160239,-0.0871886900806119,-0.0753461937599619,-0.0280123720854842
AT1G20640,-0.0726976854466047,-0.4000613866444668,-0.3374957446571936,0.0381458840107801
AT1G20650,-0.0992905263855588,0.0826843927742767,0.2159705092120232,0.6204377201946607
AT1G20670,-0.075144165674952,-0.3401869615675034,-0.1992895330221024,-0.2224969863437147
AT1G20693,-0.0590405762133093,0.0630033054777739,0.1488839652359715,0.0993374861072041
AT1G20696,0.0177350296386112,0.1025236543566198,0.0807878364865463,0.0319319506192448
AT1G20770,-0.024004178497233,0.09151316216072,0.079021152771859,-0.0068582481520745
AT1G20780,0.1741458436169605,-0.0321928099915172,0.0761142975665961,0.1123073050081054
AT1G20810,-0.1424275231023971,0.0183488625251134,-0.0572617538761886,0.3158503946316811
AT1G20823,0.0278426196361036,0.1350094196449147,0.2156574804226202,-0.0039929837533053
AT1G20830,-0.0547100809964137,-0.0746804723010813,-0.0708355050158902,0.1884861500303132
AT1G20840,0.1558096608562464,0.1908150074792481,-0.0697245607765812,-0.3086523475715513
AT1G20870,-0.3066228027261763,0.2486105402827036,0.4785812941947261,0.5286704174750844
AT1G20880,-0.0399625357380857,-0.08776976452199,0.089781711098977,0.1750627079555053
AT1G20890,-0.0545136020022292,0.2158193058708254,0.2105328324744379,0.1808347233254759
AT1G20900,0.1982416784723133,-0.0202352927181341,-0.0762642937907661,-0.0994750351927188
AT1G20920,0.1589093991022828,-0.1858226018936186,-0.1295319131564113,-0.1483455216445446
AT1G20930,0.0102389203254062,0.1384837057415584,0.0896237421263177,0.1582533165277641
AT1G20950,0.0497546969090109,0.1126794852687196,-0.0646013963917334,-0.2502898347843276
AT1G21000,-0.0871437526038277,-0.0896259860460549,0.0613138618467155,0.1217409306281502
AT1G21010,-0.0776139126822391,-0.0279222352844137,0.0795084459043243,0.1447842642327155
AT1G21050,-0.1046096801853811,-0.1126496210110651,-0.381622090582952,-0.3183777350315895
AT1G21060,-0.1602463868016282,0.130492183093524,-0.0794352272716709,-0.1510149307430385
AT1G21070,0.0487145493293294,0.0518775094014924,-0.0227780077243031,-0.5666859495689616
AT1G21080,0.0092743328962113,0.0180951714424588,0.1162317217388534,0.0702022636475598
AT1G21090,-0.10959283450913,0.2679945776846273,-0.3453952359599014,-0.4768030866367104
AT1G21100,0.0096657877964131,0.0199595440987389,0.0342403988953816,3.96840512800098e-05
AT1G21120,-0.0944249024481659,0.0762929833354264,0.0304119051212795,0.0663143593332814
AT1G21130,-0.0721274194847804,0.043938145371149,-0.0164762365943596,-0.02156390209282
AT1G21160,-0.307927608422894,-0.4123112341831093,-0.49909158754618,-0.324546534651246
AT1G21170,0.0355758909347482,-0.0187959111662115,-0.0525792733858255,-0.0671328784646824
AT1G21190,0.0045406224852244,-0.0751721259535648,-0.0602247980126438,-0.1199218457207065
AT1G21310,0.050438607616071,-0.0124859870186663,0.0601164839016212,-0.3271519125425534
AT1G21370,0.0963509645636013,0.017905986834187,0.148453479228967,0.0450820059960229
AT1G21380,0.0334701565591111,-0.1653017790681362,-0.1724988355333948,-0.1505990000445642
AT1G21410,-0.0720095942963044,0.1274565210541365,0.3540739042269653,0.5724405974727734
AT1G21450,-0.0285519508876209,-0.4005871820539438,-0.2633409979472776,0.1648325743629814
AT1G21480,-0.0183429821571611,-0.0326539899818594,0.0542089126445978,-0.0428408897582714
AT1G21560,0.0623736246899224,0.1951024908567968,-0.1458077211794804,-0.2849096058845433
AT1G21590,-0.033158036701491,0.2998923386936938,-0.0399609552954579,0.0888707782847283
AT1G21600,-0.1152375135528777,-0.160883659381374,-0.1692835347865747,-0.1125454640100788
AT1G21610,-0.0327306570369771,-0.1280287760476635,-0.103466309074098,-0.0646116720619699
AT1G21630,0.1655458181271015,0.0641000647439881,-0.0427461845749061,-0.0660588405064936
AT1G21640,0.0112484524672168,-0.1041491664054874,0.0496559223948043,0.0471526230424705
AT1G21660,-0.0241674787359391,-0.0248888945010551,0.0618809121040327,0.0428759352313679
AT1G21670,0.0582715599420984,0.0636040064927941,0.3279595087888502,0.2078399117450917
AT1G21690,-0.0189858763482023,0.083743921919236,0.0666255787300583,-0.1077376668799255
AT1G21700,0.0439319896921151,-0.0808375127565318,-0.2076630901931088,-0.1158617828683674
AT1G21710,-0.0138592464015597,-0.0028586821512869,-0.0458578827755598,-0.0054829264424985
AT1G21730,0.01443807915885,-0.0738401131517023,-0.2737597526249346,-0.2957437866654994
AT1G21740,0.0745664176242873,-0.3246301275422568,-0.4687277576884077,-0.4465976651306442
AT1G21770,-0.0298336730943733,0.0668458352096618,0.1512695773056305,0.4110713075491624
AT1G21780,-0.0876621414686072,0.1557790165357425,0.3034535775953156,0.6326777889422055
AT1G21790,-0.1113090965434523,0.2709387445567213,0.3454039949597698,0.2668533877740512
AT1G21840,0.0260097301607783,0.1146364331512269,0.1525248015978298,0.0313999612951423
AT1G21880,0.0958635944551043,0.0739976049130563,-0.1844625678037811,-0.2274301864606447
AT1G21910,0.7923067189914461,1.0596220591189418,0.0893993229748524,-0.1642192442290955
AT1G21920,-0.0780693499553291,0.0155282182303624,-0.134445066241808,-0.0916950561851745
AT1G22020,0.1572629495875835,-0.2867253633343804,-0.1590592236125734,-0.0768741193045517
AT1G22030,0.1017179943452589,0.0727776899369384,-0.0254580854757656,-0.147748241494199
AT1G22040,0.0738999625453152,-0.1237177911754419,0.0060141590840697,0.0252156952253426
AT1G22050,0.0523980071914056,-0.2606141373752803,-0.1266272215479717,0.006096905243882
AT1G22060,0.1199641645758391,0.2256846199172089,0.0365603459575285,-0.2025313499887692
AT1G22110,0.2976834161943626,0.2880940182628713,0.1680916337537735,0.1864208411483488
AT1G22140,0.0503939830897453,0.1194796833010737,-0.0267057324280837,-0.1204787519858359
AT1G22180,-0.0905639966760575,-0.1006041381657596,0.0526760612790752,0.2788770367012498
AT1G22280,-0.0122461308406118,-0.1419790882772378,-0.0802593966374224,0.046225242319332
AT1G22300,0.0567963095210241,0.1024535063091163,0.0174674769495923,-0.0547462787342198
