ID_REF,log2_D/G_6h_DF2,log2_D/G_16h_DF2,log2_D/G_24h_DF2,log2_RNA_3H_DF3,log2_RNA_15H_DF3,log2_RNA_24H_DF3,log2_D/G_15h_DF5,log2_D/G_24h_DF5,log2_D/G_6h_DF6,log2_D/G_16h_DF6,log2_D/G_24h_DF6
AT3G12180,-0.0751298873946527,-0.7354865529300632,-1.1574521824024486,-2.6306508739808208,-1.2107623821295666,-1.1293653443234493,-0.3638432824240701,-0.6364253611047301,0.5938038686799545,0.7940182705558027,-0.0710850228649302
AT3G12200,-0.0382002652765495,-0.1779703228317678,0.2084449410769506,-0.8131359503100349,-0.3145597137848419,-0.4193871536916025,0.0435135950334296,0.1625748801501795,0.0160768953992674,-0.4376330283587362,-0.2707498945594473
AT3G12203,0.7991603557735503,1.1424442650202054,0.5665839714063017,0.7818029114880526,0.6467086224493392,-1.2482663902299196,-1.082013950135583,-1.13617658392841,0.2430429306463278,0.7153850635806933,1.9462989801667536
AT3G12210,-0.0148377816106694,-0.1654631098806496,0.0154340578398109,-1.6825832165224244,-0.4712270494624565,-0.9411761732954812,-0.2236906196932206,-0.2822663929623195,-0.110430668220694,0.133562731208503,-0.1563393616046404
AT3G12250,0.0233447657670499,0.3021953379790305,1.0748197099304724,-0.2285953723503155,-0.2088982635399455,-0.0622513392811611,0.1293710678527402,-0.02483821368789,0.1051866998801129,0.0346947618910592,0.2017173183830153
AT3G12260,0.0137988496080524,-0.2018497065098894,-0.8392417027118263,-1.860433782171647,-0.5128126257213088,-1.2990362580466497,0.0499221351137004,-0.4951007832417895,0.3653265371902801,0.3445944834246467,0.0209016698120515
AT3G12270,-0.1133499003780017,-0.5195955181455071,-0.2656096255116159,-1.7030664721197513,-0.3697949480999997,-0.9396140151419536,-0.2272234199207004,-0.4284967602453599,-0.2280805938585965,0.0523954560561913,-0.217961271834111
AT3G12280,0.0541344757116111,0.3629601925614524,0.5527021788230024,-0.5524488039010855,0.0895363865222592,0.1747959284102311,0.2435741492489001,0.5493115674805394,0.2829205046407332,0.1678256805618725,0.3342668862707973
AT3G12290,0.3534052688867843,-0.3001248554287825,-0.7269330248400481,-2.6612186137486966,-0.6062418791561899,-1.2078707915231646,-0.3114736725980997,-0.29906984719842,0.3040834008912417,0.2658434877308642,0.5015412123944385
AT3G12300,0.1365184931688706,0.4380347278580579,1.1308022549021357,0.1285711489380984,-0.2987440903401002,-0.1638291937839023,0.7771239844896297,0.01000178311022,0.2855371876661646,0.2744607125260717,0.6662383629005294
AT3G12320,0.1581969520666784,1.0740499524562517,1.5347060290587822,2.793120393342205,-0.195362041367648,0.5000392232358771,1.2436667989831598,0.7917046269976409,-0.1940248906530184,-0.0507177738984986,0.5429174977682971
AT3G12340,-0.1401382462139649,-0.2404074100104181,-0.2064999998732921,-1.3999880356778505,-0.5473466370950331,-1.1022249712521968,-0.2326865845709899,-0.1774809174380502,-0.3438643207385867,-0.2382051430055046,-0.533738914683074
AT3G12345,0.0175444833587284,0.0100729457798834,0.1379390815771255,-1.9051134758140515,-0.7370326708254467,-0.7302521786226782,-0.8626193709879998,-0.4707362038624697,0.1095723823875704,0.2127637781114583,0.2669428268923813
AT3G12350,0.0133859745595883,0.512935833374749,1.0116529737138875,0.3968280637019568,-0.1785656321956976,-0.0239860078986228,0.97359163394035,0.70794889740396,-0.2736041376365464,-0.1708579177069197,0.4191955695336697
AT3G12360,-0.0887040471060031,0.1466735896343906,0.6974226947497728,-0.3586950060631156,-0.2579340034022958,-0.1387300997643637,0.4482080630902905,0.3971580308164502,-0.3125373765916923,-0.2506618166114629,-0.0525459964677668
AT3G12370,0.0670270823792795,-0.4364091509590413,-0.7843984471936692,-1.422333113764758,-0.5835206292891809,-1.1570019874061148,-0.1925442304816797,-0.5497157731300595,0.2846064599032605,0.4239155260315552,-0.1239544973477749
AT3G12380,0.0116755618404134,-0.4844024655819792,-0.3657520224725183,-1.5558804340271548,-0.5393813107494838,-1.3041304771928868,0.3727818371857503,0.1211439124092599,-0.0955746651458538,-0.0937181481604541,-0.3814358501080846
AT3G12390,-0.0990341169510405,-0.215661198845565,-0.075222222843224,-4.209652118654956,-0.954538072526832,-1.5955001278346883,-0.92274863437106,-0.5535131283709607,0.3743721026189169,0.5480553037962297,0.1269189990026501
AT3G12400,-0.0657731702072128,-0.053729506943751,0.393556291167967,0.7967429274530988,0.0456126328783269,0.201601160408927,0.8372808141659105,0.5169984163483496,-0.2044685028371562,-0.6017351554277838,0.0562407227634952
AT3G12480,0.0641718863056355,-0.291650569484447,-0.0866968314838212,-0.2501626692945327,-0.4918312260496623,-0.9065650843397426,0.7661941288226305,0.1458383100569503,-0.1440490682631532,-0.1889266728239814,-0.1645420667318073
AT3G12490,0.1070974325450419,0.866161783367493,1.6629216522881252,2.107058054765924,-0.0528250050892227,0.3029455806785588,0.8575196834469986,0.9413957370172508,-0.2041660306777714,-0.5806531995333557,0.2232776008555081
AT3G12510,0.1047042781017891,0.1932666570194045,-0.2675398144859091,3.3518931185140763,0.0430221667386874,-0.63959081309832,0.4368146273692997,0.1952220006777301,-0.8439682706791796,-0.9256989320643232,-0.9702688369985344
AT3G12520,-0.0204989956382587,0.037041702051632,0.3036345822462936,-2.197652052192158,-0.1119486057784248,-0.4396595581830924,0.9042037689068704,0.9777903835376296,0.2036440768916529,0.5066851006522699,0.6410153059406593
AT3G12530,-0.0355619469674926,0.3823984941548531,1.1368766057429425,-1.460802706546288,-0.4097229550211848,-0.5032247435086129,-0.1596710093475502,0.2247952016950001,-0.0365203391130426,0.2983844037142107,0.7417681786308027
AT3G12550,0.2190170079722281,-0.4046063373435634,-0.6597310690722498,-3.3688305354513948,-0.7083849200785212,-0.7307138206252044,-0.1151045151187299,-0.2793775024805899,-0.0346194185612111,0.2515165629768353,0.2604192944182648
AT3G12560,0.0781037786310756,-0.0551719335949772,-0.3340490255504223,-1.102602143407789,-0.4942024898694706,-0.2366075185564335,0.5682221769035694,0.1239739841157303,-0.1340952781298444,-0.5677727394236409,0.109203380511782
AT3G12570,0.0198531081756562,0.090298250117136,0.3542196979972242,1.4539349018946857,-0.1044030746368181,0.0181672135858687,0.6804044434518303,-0.0862165430224797,-0.1667269772591791,-0.3742893425340384,0.0889536178057189
AT3G12580,0.063777294613239,0.5072479678360903,1.0523072035924677,4.063263241375865,0.3795940979647528,0.9355552175672692,1.6507638040453008,0.6328691504548303,0.175161366970584,-1.0270375722450285,-0.7076206461184861
AT3G12587,-0.1198910834429123,0.2423619478362154,-0.1831936826027375,-2.4493099010770534,-0.0114059002455377,-0.5470868784019307,-0.2308188839741701,-0.58623350171586,0.4104405890527257,0.7084114543267164,0.7058154151240501
AT3G12590,-0.1394217971508352,0.0865649764326445,0.2096473414330591,-1.954377803896932,-0.1525349309274782,-0.172981861810586,0.01384432996361,0.30970633381048,0.2333242778761965,0.1444161629470092,0.15122783796359
AT3G12600,-0.0806287166796378,-0.6959746593413154,-1.2385193240959156,-3.0656806490606927,-0.9824778503241368,-1.5744702293254065,-0.1760859618693307,-0.6409108607797604,0.0696153386577661,0.1113530277317315,-0.5578743016476438
AT3G12610,-0.1955047320816363,-2.3128530092517265,-2.607946587741502,-5.371842281264003,-2.7726771956595986,-5.349291414244686,0.3695007479620312,-0.46852477224155,0.6470132008901689,1.1987222657497474,-1.906141921465672
AT3G12620,-0.0116465646847542,-0.4183855480223255,-0.4909454149106161,-0.6869870321137962,-0.676128684521528,-0.6596855650730494,0.9127652712150204,-0.0879898437483097,-0.0337365687433321,-0.329190318667467,-0.5590279360818002
AT3G12630,-0.1767447239636433,-0.9064022214640142,-1.07439867709615,-0.8137795087650964,-0.954142782416242,-1.328364315089858,0.3778364813938503,-0.6585405938978697,-0.2458592196569648,-0.4375786640414116,-0.1082813433767193
AT3G12640,-0.0808096168171055,-0.553185521209695,-0.5308838904904554,-0.2497828787840753,-0.2873812440408941,-0.3019493390611675,0.4903372649807194,-0.0254434246158902,-0.4327534460826044,-0.3995941023881693,-0.5837721582106501
AT3G12650,-0.0246190040956203,-0.1735715224770857,-0.2795611930498013,-0.7104397796090398,-0.4497415292805222,-0.9398059157551356,0.2340208531120992,-0.4640386582716197,0.4049346166211561,0.3508274734678986,0.1699815344872811
AT3G12670,-0.0263702449611548,-0.3718118382830302,-0.023282274395521,-2.616897507390376,-0.3346223599325478,-0.6164209872692196,-0.7726340316464899,0.1316954532399393,0.3785264487124696,0.1828940511214928,-0.0459794844241345
AT3G12680,-0.0450997127898902,-0.2137813420119278,-0.1075571494296933,-0.6024920029503127,-0.1943451932025375,-0.416145053227012,0.40697935191369,0.1422382255122997,-0.0044596481907,0.0685906023058824,-0.1245259236758253
AT3G12685,-0.1885919286031494,-0.8509596913712585,-0.3393194722163724,-3.200968306866609,-0.1266224283193704,-2.0986238725887816,-0.7752723011155003,-0.431753286568846,-0.1353159645121708,-0.002184247261876,-0.9706665060418332
AT3G12690,-0.4378010753354274,-0.2531701040786848,0.0101797798824034,0.0538670739530235,-0.1610994382881312,0.3019604628867863,-0.2465286669023701,-0.15180885117735,0.4903140101665657,0.4809312793906687,0.3560081247648176
AT3G12700,-0.4113335305154252,-1.9912272508431903,-1.6549298253001945,-3.943358904406356,-0.18574846420388,-1.6133820045190006,-0.7079487034472669,-0.2133267637202678,-1.030762253770687,-0.6646219498988066,-1.3152643646063518
AT3G12710,0.0931094043914814,-1.2420096233488678,-1.666075916138981,-2.960336893388451,-3.532848169081008,-4.47818033095322,-0.0783555052250001,-0.968810993351553,1.353636954614701,1.4178525148858978,-1.137503523749935
AT3G12730,0.8889686876112561,-1.0760289206662847,-1.2011238045827966,-0.530252377309297,-1.155916386620058,-1.9124203737782384,0.7851458866563538,0.5956310893574972,-0.9831261814356036,-2.063110043854638,1.246437895303099
AT3G12740,-0.0543563047205736,-0.0437019894460305,0.3023831416627205,-0.0334092748965676,-0.4394098124472077,-0.4847650023990981,0.8358947429140596,0.2025040944601995,-0.2865812998023698,-0.6185987812936834,-0.3812552090012907
AT3G12760,0.0112339391068842,0.1339899964302583,0.267611174697469,-0.7454131839285074,-0.5854289032962731,-0.7231439598998343,-0.0313743408171999,-0.2743346401553204,0.0020153430468277,0.2896764016671711,0.5294764404921184
AT3G12770,-0.1176837531143052,-0.9639440678372332,-0.8963960523571239,-2.2880589708019565,-0.2324572502367696,-1.4597509629664858,-0.3206930055684,-0.0486464996434103,-0.1216048286027834,-0.4754555175149546,-0.7159452889578594
AT3G12780,0.007561458851605,0.0453849232848067,-0.0961158003218999,-1.506023656019529,-0.6964070833295667,-1.0139681522419988,-1.13798475975819,-0.0718164366195904,0.1488357580623913,0.3864656241913846,0.3208727461616046
AT3G12800,-0.0925956364029366,-0.566326643307426,-0.6630997514572629,-0.1474859388257236,-0.0880739044417699,-0.7417542096593278,0.1211207394385194,0.0876876062685506,-0.2116493462568913,-0.5403648877579633,-0.6164713165540254
AT3G12810,-0.2301733412502554,-0.1766414965079243,0.4711610821200178,-0.8000162981005439,-0.1227226043445935,0.1263459702202386,0.0573556057540597,0.3137064944133003,-0.4470914394457602,-0.2151809343030616,-0.3441835474791905
AT3G12820,0.2273422780883309,1.150820952856,0.566289619284997,-1.4887592041964413,-0.3078011976089469,0.7307066383865405,-0.6599930296147402,-0.0862497675521602,0.0347654181606766,0.6889134647600647,0.0920093699951524
AT3G12830,0.2752104852675348,1.2681023240954186,2.4505811612044,0.5925747048301546,0.111970273921362,0.3743167256984919,0.4015543037750897,0.07592541555741,0.2857713550720479,0.5278565951897708,0.6172547389606443
AT3G12860,-0.1093668946771039,-0.5297645637187731,0.1122262929648136,-2.5714582070150667,-0.3333143200798057,-0.8663536608258825,-0.8515463650455404,-0.1607141833378093,-0.2193772419783227,-0.2776144474604828,-0.6614000476277677
AT3G12915,-0.2930888967214778,0.2807767350362875,1.270044626433253,-0.701256260459528,0.1121574855051696,0.4765506182694591,-0.4097097379024901,0.2350341233467,0.8725390908177415,0.0182517045562224,0.6383061399200208
AT3G12920,-1.1067976325657845,-0.1538096796586372,0.2425175145846412,-2.2449268060113536,-0.0164040685969056,-0.0417688067946421,0.15094188080986,0.6213804629581201,-1.0513329586187026,-0.3436960693329908,0.4555474353535185
AT3G12930,-0.094221411736981,-0.7151510674754477,-1.2254709070856102,-2.6323592410382486,-0.7924891685556789,-1.6957733208509267,-0.7692428665301306,-0.8684635499534004,0.2879402429443366,0.4346802388261583,-0.2005584918699255
AT3G12940,-0.0606913795723579,0.3973619008084796,1.194843795412122,-0.1660119490568289,-0.4801584444527958,-0.2560947863868154,-0.0351961968611694,0.5892080648679499,0.0016053134413532,0.7787795853226994,0.688672472077394
AT3G12950,-0.1237197696611252,-0.1217124477293767,0.3935644624974279,-2.960461311539195,-0.7762102300535659,-0.502342312897011,-0.5641212091341502,-0.2961908241945103,-0.006566421535256,0.0840006212243629,0.2272705916187804
AT3G12955,0.3246146879765197,1.4650245850841344,6.17879050860504,4.055130189218929,0.7415697265375516,0.816372778007692,0.3498460558295698,0.7672239798868903,-0.0813674269903024,-0.1429344875640004,0.8302360909393427
AT3G12960,0.3334503202384221,1.5036852888304355,6.809293750903712,5.361147747791952,0.8968486780593073,1.1166517994453364,-0.3003627760366693,1.49731646449023,0.0391588142980566,-0.2183065829071296,0.572104025436463
AT3G12970,0.4654554062650671,0.5815405469325612,0.7780147860502882,-1.6154178271816972,0.9790301486689198,0.2811554030009628,0.3053645841794742,0.72921384212316,-1.8548736378409043,-0.6897421861072872,-0.3785678697708576
AT3G12980,-0.1027420414563679,0.070047844288396,0.4399759745847218,0.1289690159801716,-0.2151916335602094,0.6235204493339177,1.02447016834142,0.5438335000618596,-0.3276564204571568,-0.3514700255537261,0.1277227914433052
AT3G12990,-0.0280207639964088,0.1786520688259916,0.6480952833984004,-0.465235235155483,-0.4365443761754874,-0.3070218952130353,0.2727687567894793,0.2399232540814698,-0.1181849768984603,0.0925196648208216,0.3073106955350066
AT3G13000,0.3245462554503654,0.4862754490953,1.7766355512335796,-0.1923429973726819,0.3284650094724622,0.506589684825675,-1.27847209155521,0.1274813942982997,-0.4953906350846797,0.2495019925269432,0.2285345742299765
AT3G13020,-0.0012871281481341,0.4127958449632967,0.9299049195175132,2.192217013546424,0.3024212326225129,1.502213348460372,1.2277737244575702,0.8727352732830502,-0.6561908487239533,-0.9278362231851977,-0.4568329477919725
AT3G13030,-0.0608311057174856,-0.0270838792026242,0.1196446840788809,-2.8239997747993404,-0.4600057779731362,-0.6295114850237842,-1.171851472826063,-0.7663479157639405,0.0047108451355182,0.2209849138678424,0.0241316624728978
AT3G13040,-0.0962673686240552,-1.182548046152683,-1.0304620821186552,-1.184541805639232,-0.835164554163975,-1.603812176300346,0.5144824658542104,-0.3057046095911699,0.0360793275295268,-0.4615296776248632,-0.729841677085478
AT3G13050,0.2894289171792994,-1.0105867198130052,-1.8347656983363287,-1.7021483078855024,-0.6699233153337071,-1.319281082211445,1.278385472181441,0.0028494070564899,-0.4342245191988911,0.0996120652292509,-0.4270626646562531
AT3G13060,-0.0092472952470314,0.0958271240324366,0.0829210242746165,-1.0357152772564062,-0.3865016126931215,-0.4473561393906638,0.0169467803022297,0.17394606918465,0.0036121285491059,0.1521803513219775,0.0565136715293363
AT3G13062,0.0378962495314146,0.2821616242907355,0.6381916392395808,-0.4631810189296825,-0.2127423596642195,-0.161354818229261,-0.0545871808572498,0.0488484126549994,0.4311195547921235,0.3202088387089318,0.4878281325425539
AT3G13065,-0.0167997776868993,0.2069417022387518,1.3215486380096122,-0.2296584180462917,0.1112550608073922,0.3814394650516352,0.46914700777554,0.4751668804175402,0.2355854091018396,-0.3215585994209071,-0.1750867065580913
AT3G13070,-0.2159437934813607,-0.3679815489186799,-0.3682363449475371,-2.419956639391126,-0.6285583540774156,-1.288996458977867,-0.7458843489128504,-0.2421519961857397,-0.5024108372106346,-0.1405551254818395,-0.8074629553836493
AT3G13080,-0.0726537896739139,0.3094375271405473,1.6840900287703862,1.129128247312943,0.3376526314724966,0.4582218506270492,0.5864752850615298,0.5782211174556702,-0.0493823440063983,-1.0681992739920152,-1.1261027570488784
AT3G13090,-0.1081913606037822,-0.2205941985315989,1.5685033177847671,-1.1418884020271116,0.735804102189799,-0.9032923956409428,0.8004455168886101,0.0669357192129309,-1.3238568318603117,-1.2798734680601986,-0.9756158413730408
AT3G13100,0.3399049177178493,-0.7006003120123426,-0.8593771344058861,-0.7615970255829391,0.3656245693196989,0.3330449048904982,0.9126769020131402,0.451658232514148,-1.3548972255320464,-1.7392628797485798,-1.85731158283149
AT3G13110,-0.0564223807014308,-0.7580515124228325,-1.0769448685067304,-1.879119330960196,-0.5600268582317414,-1.3015162462101106,0.4099729085855301,0.2192387272710999,-0.35994404774846,-0.7392576380820386,-0.943008241489108
AT3G13120,-0.042493984059956,-0.1284760225661762,-0.4488902288412824,-2.544686500269884,-0.6912190579336099,-1.1976148527591624,-0.5579802336404,-1.0577624837443895,0.3599773740687116,0.4369204073598725,0.260615934888585
AT3G13150,-0.0409330469070645,-0.7207558163340448,-0.5845671063943542,-1.428435512824512,-0.1522793674164166,-0.8962509761459242,-0.38660762269384,-0.0811472704716998,0.3315260575983067,0.0552018438658744,-0.1479648393098458
AT3G13160,-0.0638113558298994,-0.3304443538517982,-0.3998238078331115,-1.8410725813062647,-0.1232199480361389,-0.7345659805502461,0.0339442308351794,0.0441646747614498,0.1391269326654823,0.2932906043945976,-0.3961303345745035
AT3G13170,0.1641521761111661,0.0836019766582084,0.017702001733459,-0.7007569691181327,-0.7948351765965709,-0.8349970462300715,-0.103157050345478,-0.4560645378858639,-0.4811266897366163,1.0732489820306388,-0.84799690655495
AT3G13175,-0.369233809665719,0.5872184746615242,0.6832076968166605,-3.8930155528177535,-1.0797231663656812,-1.4676295514350437,-0.1890871266638902,-0.872267769575005,0.1053530001462285,0.3838648577479364,0.959517156757119
AT3G13180,0.0273939288787141,0.0678589685077171,0.2204707847352336,-2.7548198162199284,-0.2842536108466729,-0.854429507621314,-0.8964910765929198,-0.4353489966373496,-0.3608817292319383,0.3869379628605942,-0.0574349894783962
AT3G13190,-0.1801697159827446,-0.3752339254056396,-0.28141383338075,-4.887321568096881,-0.8405410813049173,-1.553629788856198,-1.4936152325564611,-0.6841253650741698,-0.0354053361311987,0.6636889716813985,-0.8261606567129022
AT3G13200,0.0395557353152176,0.0180446639814822,0.3843839386659318,0.1389989040822902,-0.7510019715472444,-0.7800208320944567,0.7168867804337902,-0.0207263469922398,-0.4387792404947806,-0.5751725998134397,-0.2386134491866955
AT3G13210,0.1520872867887687,0.1239323278583817,0.4910848199073886,-0.3525853483723572,-0.0933917176916869,-0.2629388237998082,1.19387093423078,0.8405755459125294,-0.2108083647720298,-0.5306377453127534,-1.0590007496480958
AT3G13222,-0.1121558890736849,0.3152531676039667,1.0648341093729723,-1.3147173917532586,-0.3553828004630397,-0.1171832863039311,0.1801473006037203,0.4123663058219398,0.0965509998019084,0.5273420649561842,0.712855731158253
AT3G13224,0.01451856114572,0.4492733766288849,1.6826202177471763,0.2949405494004623,-0.598941018353643,-0.4853987279846071,1.4738668709311105,0.8061577519575005,0.0890096107916133,-0.1145537210209556,0.3675915608093227
AT3G13225,-0.0265563927551243,0.3143470474984101,1.0855031827892074,0.0598237476309529,-0.1087040959656229,0.285925732687589,0.3019634297450101,0.3779851503175902,-0.0243513651219129,-0.5353702865979497,-0.0444122620158003
AT3G13226,-0.0562363828434612,0.0141009028908886,0.2875390796924733,-1.451154068574512,-0.4590605040676282,-0.5646628873533077,0.0311472827296003,0.1772916007197607,0.1997212793348813,0.4700375931146903,0.5379121847083784
AT3G13230,-0.1819194791135033,-0.2597446981166662,-0.2760120950812174,-1.3583996364072806,-0.2679863593941058,-0.9437737024423584,-0.5369981766856897,-0.4737431504966398,-0.0053838793378759,0.0407268222666875,-0.3344151750748871
AT3G13235,-0.0335440586592793,-0.2052716894191746,-0.4573579695882451,-0.5045482655870303,-0.1267803493407104,-0.6116483939780311,0.2424393403268697,-0.0994765669891499,-0.5192613238706056,-0.1590388909399638,-0.407446433403749
AT3G13240,0.0216315980396658,0.5504631274721898,0.0985855137258865,0.8961583461604568,-1.345875394596269,0.2856157926690922,-0.066512756788013,-0.3011194699579896,-0.7894330140603416,-2.311586150665903,0.202816882999687
AT3G13290,-0.0792278983499117,0.1957958935370418,0.8697018518749363,-0.6402706219485289,-0.01513600299356,0.1905323560387626,-0.1720632873982799,0.4953376152739797,0.1084228771725437,0.2539762072029177,0.3333384957681854
AT3G13300,-0.0613984944080839,0.2878632498597364,0.8464333723536754,0.0362907752888568,0.1321474614475605,0.1532457071848671,0.1136096472294605,0.4969094961062295,0.2426350220920137,-0.0829438187449891,0.3834545500464221
AT3G13310,0.6010552425258412,-0.0296206634061859,-0.6975294872312002,1.281414913273593,-0.2560264033801877,-0.0277267498176204,0.9881607418909704,0.2141443393958797,-0.2506737468950133,-1.1205778189407387,-0.9092922640190986
AT3G13320,-0.0109361641853284,-0.345586875425754,-0.7096907430921325,-0.102267061351795,-0.8443782694857119,-0.9106919773410032,0.1965250748998305,-0.09211539755288,-0.0999430419119123,-0.630263984631825,-0.6416435447211334
AT3G13330,-0.0549565017622476,0.0976724170370538,0.343429708793694,0.6895673839360094,0.124253790935884,0.0867446995519776,0.9892179729004608,0.8531693327128194,0.0089580966199592,-0.5226782224668136,-0.2222613423142623
AT3G13340,-0.0034825472259083,0.5996018864545021,1.5784045653008092,-0.0423299418810256,-0.3801316758829205,-0.0124058926503198,0.3518332960269293,0.36638679117606,0.3081184199366206,0.19290645494876,0.8664846574679707
AT3G13350,0.0072202658768918,0.2885441047510023,1.0547424835921084,0.0223918197870631,-0.1265975715385553,0.1855147011530929,0.1150485794011198,0.3272590313414003,0.1690175977512676,0.1258113098282942,0.40700890758154
AT3G13360,0.1104252729019408,0.1353049820797632,0.0943022073043145,-1.084055536913319,-0.8493499595431913,-0.7174961179804029,0.2925311408627405,-0.0946198121478794,0.156574770161962,0.2792748388512499,0.1719947553352957
AT3G13380,0.0641576820993061,-0.0630284029521301,1.022175633057358,-0.1307718253417645,-0.4671672672223216,0.0393467977314261,0.01654428067265,0.3411938562667101,0.0411007840053907,-0.8118094226856143,-0.5139358931134889
AT3G13400,-0.2687707753829381,-0.8435738416898819,-0.685412665568576,-1.4843739860198748,-0.7903369991307653,-1.4220616217434123,-0.676260619661208,-2.528756135295844,-1.949373926930032,-0.8534902784121157,-0.9188269963953608
AT3G13404,0.8509143899372442,-0.9860239810138683,-2.20303688024979,0.1366429622778261,-0.0286264119889115,0.4964613924540755,-2.501620354716432,-1.4384327965965729,0.2385102797610903,0.0937300518697089,-3.142547533743247
AT3G13410,0.0112726390680353,-0.1513766835443645,-0.746210949069113,-1.4831521341507392,-0.1921314219857402,-0.9464486777671648,0.0518884849614398,-0.2777377960065994,0.2262795565504876,-0.0060201568105179,-0.1921741476163966
AT3G13420,0.2586267797281124,0.0096737000361808,-0.9851568647513448,-3.501695765756544,0.619959580094776,-1.893109070970233,-0.3277591021814121,-0.5848250631012947,-0.768748771732113,-0.5527694963907082,-1.879834297178261
AT3G13430,0.0170836706438516,0.3208060298563583,0.804193975759872,1.1635905403060782,-0.1059258754263277,0.0332412817978592,1.1446549897629998,0.4643276501478804,-1.0115500219883165,-0.8837793629137655,-0.6624686442190335
AT3G13440,-0.0426033952158716,-0.1409990260385442,-0.2170466486784224,-1.8375467269852923,-0.8340581273997243,-0.6678360274818099,0.4117127746089605,0.0174391731354203,0.1284596094008515,0.30356395050755,0.0409485880292487
AT3G13445,0.030476169322411,0.1180503552531634,0.2317829387679828,-0.3022384086520638,0.103651153829806,-0.1190273910702763,0.0616345963024909,0.4924381850823395,0.2109616856121422,0.5110879328129306,0.1230900312685521
AT3G13450,0.3065915668364115,-0.4660570954523371,-0.6840429769277636,-3.0987913401566325,-0.6458319644593843,-0.8148097459012715,-0.6524481852108398,-0.2951699643882798,0.1224708147029024,0.0484713577555565,-0.2867134023033045
AT3G13460,0.0176176102384182,0.6215941752975006,1.7423946694169792,0.3225659209376089,-0.4321772584128488,0.0821981527744018,0.1234405888251704,0.0945050208908105,0.4654029668551371,0.3168675781666312,0.7101242575560168
AT3G13470,-0.076279865536674,-1.2880606998650803,-1.687974131274852,-2.9501497089981146,-0.6959477646831402,-2.196538503324948,-0.1318269117161499,-0.7449265446714701,-0.0633423155049589,0.0001912057311552,-1.0892026003286892
AT3G13480,0.1859232323680424,0.5849625007211562,1.661281128077169,0.2039247909869383,-0.7265639056512927,-0.0636106971962683,0.12090674887403,0.5763863657167098,-0.0549064575211114,0.122182252852208,0.4158504880771331
AT3G13490,-0.0766770756098011,-0.5896752015212723,-0.8855778147894442,-2.1091035965564435,-0.6217749968477846,-1.3865241496096032,-0.0827290593211893,-0.2126285416037401,-0.2456848332111084,-0.3175678059291232,-0.5995321925596928
AT3G13510,-0.7363422651260974,-0.1842221224050649,-0.3024941698900891,-3.5741621604483726,-0.5086914178001204,-1.2317508897034397,-1.4534569679603289,0.0976858436017597,-0.1347766793344536,0.5495363977226184,0.3246273084121338
AT3G13520,-0.5262120143120935,-3.630374512120728,-3.5053505860912457,0.0792454518497673,-1.187687724564895,-2.268819700277563,-0.46072866377866,-1.13348718257899,-0.2034676322070745,-1.7377757069170148,-2.79755884213826
AT3G13530,0.07624291144091,-0.0982883751523197,0.2250522203584563,-0.0173322929630715,-0.1715483143102192,-0.3727693824005029,0.0494142706432202,0.50287962044966,-0.3470419784460433,0.2479275134435855,-0.2174545956515188
AT3G13550,0.0908291307656494,-0.0143754247316449,0.0664596712023384,-0.0240686426168937,-0.185899813370814,-0.9109123127011904,0.2421786134379395,0.0008861910128699,-0.2831796071160103,0.0511601078866853,0.0727398149203967
AT3G13560,0.0214511957344577,-0.258409682507397,-0.2917995494621761,-2.1927543073722644,-0.2211435514746465,-0.7062794508437124,-1.3099481854463202,-0.0782270773967298,0.0255350921071374,0.7522403330647606,0.1651561972387392
AT3G13570,-0.0520630085497468,0.0607199609447448,0.5890633868931773,-1.875858876157167,-0.0873178486045862,-0.679319922129009,-0.5459059698663394,0.1083462065002195,0.4026286179402204,0.4310487503467237,0.2045820792398446
AT3G13580,-0.1688649805776535,-0.6225356106880199,-0.6119437578151038,-4.7602923698694966,-0.778817655259571,-1.8562607459968736,-1.1261996201837396,-0.8830888180618296,0.2818872966507021,0.1592462673081227,-0.2615117724039199
AT3G13600,1.0264722113611913,0.8367217902316338,-2.297028171524484,0.5657937498979386,0.2139759228526781,-1.0906743336909228,0.3259507588495701,0.813540136370484,-1.798206539843419,-1.3633480222673433,-1.2812211957669142
AT3G13620,-0.041386918924988,-1.485705244445815,-2.272514461683041,-2.788931257001812,-0.8678606927573477,-2.005779153939311,0.0164376499043303,-0.39975802590283,-0.0764981374740436,0.8117224466638252,-0.8868313003395926
AT3G13640,-0.1350839434079503,-2.38098036155048,-2.089551217830944,-2.6711653220819884,-1.0220526463264057,-1.2199854840026283,0.4083315779753598,-0.1881580577854701,-0.1901797082929427,-0.309120920167002,-0.6414555808231206
AT3G13670,-0.0112517028046101,-0.0853623153934905,0.4264568127725219,-0.1232009041262909,-0.3400935265297767,-0.2223905447227459,0.6787756717424003,0.3316965743567202,0.1466548283493784,0.0112237460175568,0.0952076697775879
AT3G13674,-0.1683849532158228,0.0103912389470547,-0.6148504819057352,-4.239429322103715,-0.3455187866563751,-1.08277019642433,-0.12552838663304,-0.2432958576959799,0.5516614579266291,0.6514320607151299,0.21894362137835
AT3G13677,-0.0264962805483033,0.1267685557265901,0.2315748662738887,-1.0697563220048014,-1.0008126035515297,-1.0133823644380462,0.0154687226990298,-0.2752448793074998,0.1737961766314431,0.406010232619065,0.5792971320275759
