ID_REF,log2_D/G_6h,log2_D/G_16h,log2_D/G_24h
AT1G01010,-0.0396650338796885,0.8827501279963255,1.680365372674152
AT1G01020,-0.0449179420719439,-0.2193606845188938,-0.1383039040188704
AT1G01030,-0.0627411910804473,0.2932342673541036,0.4222805802707257
AT1G01040,-0.0864541976795518,0.2320827089328495,1.0206157228584978
AT1G01050,0.1499878643103147,0.2070040208399781,0.1518146406113488
AT1G01060,0.2022503376459543,-0.207186898173057,0.0732869375348494
AT1G01080,0.006643273630614,-0.3009034862479363,-0.9970650335108718
AT1G01090,-0.0498908530207988,-0.7527173455314126,-0.9543879272618082
AT1G01100,-0.0522804675925697,-0.3386383899310775,-0.2426759969711539
AT1G01110,0.2469511225098378,-1.4355156008395094,-1.784117539021952
AT1G01120,1.8216627587414875,-0.8239187669320527,-1.4610479027419194
AT1G01130,-0.4069179355341631,-0.7147254928220635,-1.6002727250775457
AT1G01140,-0.2901567474426606,-2.018317443051918,-2.132183867827698
AT1G01160,0.0853614089186139,0.5454243170158806,1.6602843954411286
AT1G01170,0.0585744683703286,0.8360922232454606,1.5671751945027184
AT1G01180,0.2119068778975527,1.189002499248808,0.2837574679249553
AT1G01200,-0.2375224990482083,-3.0376049536958147,-2.59343218981724
AT1G01210,-0.0774535708551107,0.0416979184900027,0.5247344454895961
AT1G01220,-0.0258491023564241,-0.2234945754893495,-0.8274638868083956
AT1G01225,-0.1027502434077827,-1.540030649917686,-2.5676845092893203
AT1G01230,0.0704458000815209,0.5556676522181889,1.370401267814408
AT1G01240,0.2724001288646167,1.1697890435499656,3.886865790753204
AT1G01250,0.979373349410042,1.1466470597943748,6.176588731723324
AT1G01260,0.372850604885415,0.3709061091861082,1.5033758042432102
AT1G01290,0.0654314356064083,-0.3095503508020746,0.0541603242394326
AT1G01300,0.1044322980788093,-0.862140114384844,-1.421542346388328
AT1G01310,1.2511550204739814,0.6749046260339545,-0.047528370082586
AT1G01320,-0.2577904822032173,-0.8194772484502594,-0.9024390215098406
AT1G01340,-0.0797977011781857,-0.34895406287076,-0.8113202378311042
AT1G01350,-0.0307081878071179,0.0577370112803694,0.307882610549013
AT1G01355,0.1663435611157283,0.7437172105939278,3.016153671046653
AT1G01360,0.0609446001064147,0.4917546625261439,1.0513406550916329
AT1G01370,0.1239126036854762,-0.9361000085251934,-2.3471194813751897
AT1G01420,-0.4042781532073424,0.8377285711011229,2.267651033904164
AT1G01430,-0.046145459992083,-0.6428152555226394,-1.2572892917716303
AT1G01440,-0.0990234974734719,-0.0964297626830928,0.0211940392231515
AT1G01470,0.333703834769011,1.4389636148154803,4.229082457608266
AT1G01480,0.9038345483342276,1.5582040869701683,7.835303989936799
AT1G01490,-0.333899925292442,-0.990159909061673,-0.8886795241381654
AT1G01500,-0.0025148071776344,0.6607693952075983,2.5721974245179213
AT1G01510,-0.0547860065139259,-0.1149418531126088,-0.0278727847993712
AT1G01520,0.9731888724747048,1.5648607399900485,6.279458635937378
AT1G01540,0.1270295370301754,-0.058589170835309,-0.2245876142262585
AT1G01550,0.0523741790312259,0.0720823549863016,0.3888134706718495
AT1G01570,0.6829158773439516,-0.1744443846882767,0.5057131959095298
AT1G01580,0.2472303398744511,-0.4448526389269417,-0.5580449443831645
AT1G01600,0.7029437890319862,0.4510399508812247,-1.3966817081182112
AT1G01610,1.038303888176639,-2.01801419027835,-2.2606205554950622
AT1G01620,-0.0252585108790874,-1.9689342183399448,-2.1583199646261035
AT1G01630,0.1719285461123459,0.2921005828400859,-1.6481091587312358
AT1G01640,-0.1703769877365851,0.9526988340070088,1.746838652653072
AT1G01650,-0.208438447293226,0.87214890054214,1.99777638056836
AT1G01690,0.1070260295647905,0.1477896516383914,-0.1904181733063919
AT1G01710,0.0337293161033298,0.286463414232559,0.4243551745796676
AT1G01720,-0.1549417088385225,0.940489087964848,3.534666898026088
AT1G01725,0.046521403165202,0.81336000317869,1.6993623601417147
AT1G01730,-0.0613214473730306,0.3999368347354597,1.2538979171447708
AT1G01740,-0.4420687101471557,-0.0029705704827157,0.7112425381275548
AT1G01760,0.1614698445045811,-0.0642221732541709,0.0514723891347185
AT1G01770,-0.1385062139842968,-0.000470822744499,0.4291859841071171
AT1G01780,-0.0214790484313939,0.2124375540959443,0.577382727530962
AT1G01790,-0.2160063686005302,-0.7600132135719229,-1.0820503733928626
AT1G01800,-0.0811573588327518,0.0037904377129972,-0.5638626935727571
AT1G01810,-0.0730671584460329,-0.637339085101905,-0.3058153010874744
AT1G01820,-0.0233274668239253,0.5046286142232834,1.4774163265472835
AT1G01830,0.4145826056787046,0.2788435528834059,0.4991604429702889
AT1G01840,0.2310769020382994,0.1964408574327177,0.5914012396399219
AT1G01860,0.0025947759528675,0.0483326508884309,0.2242737622631533
AT1G01880,0.3894600341622051,0.4501315096895168,0.5677124991433459
AT1G01900,-0.4639470997597905,-0.4225320358257681,-2.444644898832792
AT1G01910,-0.143079235018138,-0.6407072554774115,-0.9899478450435608
AT1G01920,0.0878804206451007,0.164197166595156,0.5417273430982597
AT1G01930,-0.0063138719177085,0.0813319389567909,0.6370369558391983
AT1G01940,0.0349858379725018,-0.0550019988244493,-0.0245934622577958
AT1G01950,0.0238578900321418,-0.0830862689891732,0.0271967269277633
AT1G01960,-0.1114536565297123,0.1341459512007273,0.3228975731540932
AT1G01970,-0.0558051812537275,0.2298499914731618,0.7327978526451573
AT1G01990,0.0228541769252193,0.3363185605275047,1.0236695137576517
AT1G02000,0.0102835840762556,-1.179122374431552,-1.6193391922819975
AT1G02010,0.0381066989228174,0.1675471865773272,0.76223740748844
AT1G02020,0.0106060059809941,0.3161953760869382,1.1781230618142395
AT1G02050,0.03604218840839,0.5026895558409136,1.5241856462035246
AT1G02060,-0.0879522881901325,0.6105148808952233,1.6684998674152989
AT1G02080,-0.1064299712448696,0.2252192696531203,0.7818229090376726
AT1G02090,-0.045325202993607,-0.3679758242625155,-0.5659032551591708
AT1G02100,0.0461704038448964,0.4474395603331643,0.9354048851475112
AT1G02110,0.0011916046911602,0.4088511958635477,0.9942450225617332
AT1G02120,-0.0121435869218832,0.603169539567389,1.6013202651106755
AT1G02130,0.0044354385515253,-0.2374911303718764,-0.2680262681742306
AT1G02140,0.0497824772730374,0.344050043523688,0.7440213561182025
AT1G02145,-0.0737288050017427,0.2940275846551953,0.9141188840110148
AT1G02150,-0.0787147662292478,0.4533423208267065,1.2556594256496671
AT1G02160,-0.0357793043820209,0.296128137652535,0.8036823676453864
AT1G02170,0.0556709876188619,-0.0938712285335832,-0.1368795149927272
AT1G02180,0.2651762033052126,-0.2573645777619323,-0.6222060759771673
AT1G02230,-0.3675224808696503,-0.3800310494509305,0.3109290959381052
AT1G02260,0.0974082689781302,0.4734851874983263,1.4185375049854505
AT1G02270,0.0128321878857903,0.23572366560776,0.7465330702841984
AT1G02280,0.0013891839698401,0.3065103958668656,0.7358228104144567
AT1G02290,-0.1363447457864976,-0.1263938306960167,0.1019622792757471
AT1G02300,-0.3451808260144635,-0.9963766534971228,-1.4259896218407713
AT1G02305,0.010267965417263,0.3803358243096828,0.6690558511725994
AT1G02310,0.4076155474742599,1.0807826547160462,2.135159583281636
AT1G02330,-0.0595252406033994,-0.3027272393191282,-0.1691608940533577
AT1G02370,-0.0209247116699808,0.0312053739536734,0.8197788172449466
AT1G02380,-0.1926023636956491,0.4754535612120767,1.9167531081271847
AT1G02390,0.3428877135230085,-1.1485413160410756,-1.870708489394005
AT1G02405,0.5440458944366632,1.4484818022823294,1.4387103282632114
AT1G02410,-0.0121765766133017,-0.0427102359152694,-0.0887319095911263
AT1G02420,-0.1040152900480858,0.1079409118794528,0.3278383316448829
AT1G02450,-0.1666498694094514,-0.818161677014187,-1.0277692658136002
AT1G02475,0.0150123848799015,-0.0574723263815113,-0.6063465601370371
AT1G02500,0.045729208431873,-0.0599774932017367,-0.5568967828287736
AT1G02520,0.1229266107644585,0.5969269814473045,0.5055762625420296
AT1G02560,-0.0008647260737618,-0.194803949070149,-0.4767884968895615
AT1G02610,0.2407835594112032,0.4179344782460285,0.2199953934773474
AT1G02640,-1.1520432542067065,-4.5496488796738594,-2.7556970215740937
AT1G02650,-0.1427401721160819,-0.2140240971722272,-0.5145731728297583
AT1G02660,0.5208069217229236,1.062099220178253,2.1294098417035987
AT1G02670,-0.2903417518295291,-0.1915626507007556,-1.0345986615239668
AT1G02680,0.0367492774232632,0.3946092178503576,1.076930405654323
AT1G02690,0.0980889466191122,0.5256504733033841,1.848308836020592
AT1G02700,0.4299556972675894,1.4357139308129545,7.7591504342668305
